#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-09-55-09
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1369260222.129867	CiqroG3QrmgDAFhD58	192.168.121.10	1038	66.244.151.128	80	1	GET	adserver.juicyads.com	/adshow.php?adzone=220800	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3991	200	OK	-	-	-	(empty)	-	-	-	-	-	FOjuxr1jZd3DX5WmW9	text/html
1369260221.790347	CtWGWR10NqDgu3Kar	192.168.121.10	1034	62.212.83.1	80	1	GET	embed.redtube.com	/player/?id=90066&style=redtube	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	68223	200	OK	-	-	-	(empty)	-	-	-	-	-	F2RD2D1l8W8sBivK28	application/x-shockwave-flash
1369260222.344222	CYvDXO1Z4WWXZrlR2f	192.168.121.10	1036	72.21.91.196	80	2	GET	ct5.addthis.com	/static/r07/widget114.css	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	88162	200	OK	-	-	-	(empty)	-	-	-	-	-	FCQ7AH1TsdH8XPyOo2	text/plain
1369260222.554027	CIDN1Y1LHwtXraDP71	192.168.121.10	1031	129.121.137.227	80	21	GET	www.stealporn.com	/media/videos/tmb/20827/1.jpg	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	6218	200	OK	-	-	-	(empty)	-	-	-	-	-	F1mXm33i8HVgtihTha	image/jpeg
1369260222.57547	C9saZ119QDB6rz0YYk	192.168.121.10	1040	72.21.91.196	80	1	GET	ct5.addthis.com	/static/r07/widgetIE67006.css	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1503	200	OK	-	-	-	(empty)	-	-	-	-	-	FYy0Yl24hWgh9Umln	text/plain
1369260222.633404	Ccp3zJ2smKD27CKXF7	192.168.121.10	1044	93.184.216.90	80	1	GET	ads.juicyads.com	/1x1.gif	http://adserver.juicyads.com/adshow.php?adzone=220800	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	F5AAay45UAViYYfWI9	image/gif
1369260222.575718	CtMBVJ3LCxTIgo6x2	192.168.121.10	1032	129.121.137.227	80	20	GET	www.stealporn.com	/media/videos/tmb/20167/1.jpg	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	7716	200	OK	-	-	-	(empty)	-	-	-	-	-	F5myVh22yH0Zp6qSwe	image/jpeg
1369260222.634376	C1slNM2HJHGCq9dRPl	192.168.121.10	1045	93.184.216.90	80	1	GET	ads.juicyads.com	/network/user4341/leaderboard-1305018007.gif	http://adserver.juicyads.com/adshow.php?adzone=220800	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	173350	200	OK	-	-	-	(empty)	-	-	-	-	-	FGYoCJ1tGSPt2gCqY6	image/gif
1369260222.633186	CIDN1Y1LHwtXraDP71	192.168.121.10	1031	129.121.137.227	80	22	GET	www.stealporn.com	/templates/frontend/orange/images/box_title_bg.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2810	200	OK	-	-	-	(empty)	-	-	-	-	-	FfeciU39ahcS2OedWf	image/png
1369260222.663222	CtMBVJ3LCxTIgo6x2	192.168.121.10	1032	129.121.137.227	80	21	GET	www.stealporn.com	/media/videos/tmb/20150/1.jpg	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	7063	200	OK	-	-	-	(empty)	-	-	-	-	-	Fhvrj03RGqV19TCkUd	image/jpeg
1369260222.705939	CIDN1Y1LHwtXraDP71	192.168.121.10	1031	129.121.137.227	80	23	GET	www.stealporn.com	/media/videos/tmb/19841/1.jpg	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	7143	200	OK	-	-	-	(empty)	-	-	-	-	-	FEV5TFJWnRFqVH7ei	image/jpeg
1369260222.706249	CtMBVJ3LCxTIgo6x2	192.168.121.10	1032	129.121.137.227	80	22	GET	www.stealporn.com	/media/videos/tmb/19264/1.jpg	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	8103	200	OK	-	-	-	(empty)	-	-	-	-	-	FcJMbFZ2jKrSXkXbc	image/jpeg
1369260222.662741	CUNPrYkQt76pWbH97	192.168.121.10	1041	62.212.83.1	80	1	GET	embed.redtube.com	/video/info/?id=90066&e=979&h=a0c0c3a3fe969dca54d89c1bd7a8074f	http://embed.redtube.com/player/?id=90066&style=redtube	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	535	200	OK	-	-	-	(empty)	-	-	-	-	-	FuGBPl2WELABYUesTh	application/xml
1369260222.748673	CIDN1Y1LHwtXraDP71	192.168.121.10	1031	129.121.137.227	80	24	GET	www.stealporn.com	/media/videos/tmb/19168/1.jpg	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5537	200	OK	-	-	-	(empty)	-	-	-	-	-	FPk9ZF1glNmmgGGq3j	image/jpeg
1369260222.6975	CdOOLF2jeLOWTzQtSk	192.168.121.10	1042	62.212.83.1	80	1	GET	embed.redtube.com	/swf/related.swf?v=123495496123	http://embed.redtube.com/player/?id=90066&style=redtube	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	41971	200	OK	-	-	-	(empty)	-	-	-	-	-	FAr1BRWPtB83UGVBd	application/x-shockwave-flash
1369260222.991651	CIDN1Y1LHwtXraDP71	192.168.121.10	1031	129.121.137.227	80	25	GET	www.stealporn.com	/templates/frontend/orange/images/prev_bar_small.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3787	200	OK	-	-	-	(empty)	-	-	-	-	-	FhAcr3IiulEESqoV1	image/png
1369260222.991398	CtMBVJ3LCxTIgo6x2	192.168.121.10	1032	129.121.137.227	80	23	GET	www.stealporn.com	/media/videos/tmb/18708/1.jpg	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4110	200	OK	-	-	-	(empty)	-	-	-	-	-	FBFm7B1k5Zi1Mdphad	image/jpeg
