#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-10-06
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1328666713.06612	CiEoH41LOe1oDQv0Ac	192.168.26.10	1057	64.214.227.82	80	1	GET	profile.ak.fbcdn.net	/static-ak/rsrc.php/v1/yo/r/UlIqmHJn-SK.gif	http://www.facebook.com/plugins/likebox.php?href=http%3A%2F%2Fwww.facebook.com%2Fpages%2FMediafire-Movies%2F160422877326147&width=300&height=258&colorscheme=light&show_faces=true&border_color&stream=false&header=false	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	390	200	OK	-	-	-	(empty)	-	-	-	-	-	FAhY783yNgEeelMDc2	image/gif
1328666713.235536	C8HxwN1UoSZ6A0PNJl	192.168.26.10	1054	64.209.36.48	80	4	GET	static.ak.fbcdn.net	/rsrc.php/v1/y7/r/ql9vukDCc4R.png	http://www.facebook.com/plugins/likebox.php?href=http%3A%2F%2Fwww.facebook.com%2Fpages%2FMediafire-Movies%2F160422877326147&width=300&height=258&colorscheme=light&show_faces=true&border_color&stream=false&header=false	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1177	200	OK	-	-	-	(empty)	-	-	-	-	-	FHcZGYnYKLMMIGb31	image/png
1328666713.236889	CiEoH41LOe1oDQv0Ac	192.168.26.10	1057	64.214.227.82	80	2	GET	profile.ak.fbcdn.net	/hprofile-ak-snc4/70565_100003078499613_1944274104_q.jpg	http://www.facebook.com/plugins/likebox.php?href=http%3A%2F%2Fwww.facebook.com%2Fpages%2FMediafire-Movies%2F160422877326147&width=300&height=258&colorscheme=light&show_faces=true&border_color&stream=false&header=false	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2316	200	OK	-	-	-	(empty)	-	-	-	-	-	FjkwMJ3KKOQNApA4Kc	image/jpeg
1328666713.066442	CBNIb13sRcylgeJ6r2	192.168.26.10	1058	64.214.227.82	80	1	GET	profile.ak.fbcdn.net	/hprofile-ak-snc4/188042_160422877326147_3460393_q.jpg	http://www.facebook.com/plugins/likebox.php?href=http%3A%2F%2Fwww.facebook.com%2Fpages%2FMediafire-Movies%2F160422877326147&width=300&height=258&colorscheme=light&show_faces=true&border_color&stream=false&header=false	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2547	200	OK	-	-	-	(empty)	-	-	-	-	-	FFNSjH3oFMAagNg3th	image/jpeg
1328666713.388105	CiEoH41LOe1oDQv0Ac	192.168.26.10	1057	64.214.227.82	80	3	GET	profile.ak.fbcdn.net	/hprofile-ak-ash2/371554_100002186770976_240015411_q.jpg	http://www.facebook.com/plugins/likebox.php?href=http%3A%2F%2Fwww.facebook.com%2Fpages%2FMediafire-Movies%2F160422877326147&width=300&height=258&colorscheme=light&show_faces=true&border_color&stream=false&header=false	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1759	200	OK	-	-	-	(empty)	-	-	-	-	-	F9ksAA3zMF2B5UTvcd	image/jpeg
1328666713.431982	CiEoH41LOe1oDQv0Ac	192.168.26.10	1057	64.214.227.82	80	4	GET	profile.ak.fbcdn.net	/hprofile-ak-snc4/371529_100001499986991_1242122880_q.jpg	http://www.facebook.com/plugins/likebox.php?href=http%3A%2F%2Fwww.facebook.com%2Fpages%2FMediafire-Movies%2F160422877326147&width=300&height=258&colorscheme=light&show_faces=true&border_color&stream=false&header=false	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2403	200	OK	-	-	-	(empty)	-	-	-	-	-	FVpfIT1gaebPk0tD0e	image/jpeg
1328666713.447344	CiEoH41LOe1oDQv0Ac	192.168.26.10	1057	64.214.227.82	80	5	GET	profile.ak.fbcdn.net	/hprofile-ak-snc4/370567_1012853665_713025727_q.jpg	http://www.facebook.com/plugins/likebox.php?href=http%3A%2F%2Fwww.facebook.com%2Fpages%2FMediafire-Movies%2F160422877326147&width=300&height=258&colorscheme=light&show_faces=true&border_color&stream=false&header=false	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2617	200	OK	-	-	-	(empty)	-	-	-	-	-	FV6xHv1BAGPsnmJ2Eh	image/jpeg
1328666713.489185	CiEoH41LOe1oDQv0Ac	192.168.26.10	1057	64.214.227.82	80	6	GET	profile.ak.fbcdn.net	/hprofile-ak-ash2/211815_100000530619456_986722387_q.jpg	http://www.facebook.com/plugins/likebox.php?href=http%3A%2F%2Fwww.facebook.com%2Fpages%2FMediafire-Movies%2F160422877326147&width=300&height=258&colorscheme=light&show_faces=true&border_color&stream=false&header=false	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2683	200	OK	-	-	-	(empty)	-	-	-	-	-	FEN1Uv4QFHZZuUh7H1	image/jpeg
1328666713.388467	CBNIb13sRcylgeJ6r2	192.168.26.10	1058	64.214.227.82	80	2	GET	profile.ak.fbcdn.net	/hprofile-ak-snc4/186459_100002602008573_811281894_q.jpg	http://www.facebook.com/plugins/likebox.php?href=http%3A%2F%2Fwww.facebook.com%2Fpages%2FMediafire-Movies%2F160422877326147&width=300&height=258&colorscheme=light&show_faces=true&border_color&stream=false&header=false	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2764	200	OK	-	-	-	(empty)	-	-	-	-	-	Fboy7i4oJLCH2D6Haf	image/jpeg
1328666713.503337	CiEoH41LOe1oDQv0Ac	192.168.26.10	1057	64.214.227.82	80	7	GET	profile.ak.fbcdn.net	/hprofile-ak-snc4/48967_1436023032_32548625_q.jpg	http://www.facebook.com/plugins/likebox.php?href=http%3A%2F%2Fwww.facebook.com%2Fpages%2FMediafire-Movies%2F160422877326147&width=300&height=258&colorscheme=light&show_faces=true&border_color&stream=false&header=false	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2832	200	OK	-	-	-	(empty)	-	-	-	-	-	FxaAC79nLQbKEYEij	image/jpeg
1328666713.504964	CBNIb13sRcylgeJ6r2	192.168.26.10	1058	64.214.227.82	80	3	GET	profile.ak.fbcdn.net	/hprofile-ak-snc4/369157_100001802998495_1943604825_q.jpg	http://www.facebook.com/plugins/likebox.php?href=http%3A%2F%2Fwww.facebook.com%2Fpages%2FMediafire-Movies%2F160422877326147&width=300&height=258&colorscheme=light&show_faces=true&border_color&stream=false&header=false	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1864	200	OK	-	-	-	(empty)	-	-	-	-	-	FrNhUv3jJpJcleXA1i	image/jpeg
1328666713.542278	CiEoH41LOe1oDQv0Ac	192.168.26.10	1057	64.214.227.82	80	8	GET	profile.ak.fbcdn.net	/hprofile-ak-snc4/369072_100001699802607_1026417531_q.jpg	http://www.facebook.com/plugins/likebox.php?href=http%3A%2F%2Fwww.facebook.com%2Fpages%2FMediafire-Movies%2F160422877326147&width=300&height=258&colorscheme=light&show_faces=true&border_color&stream=false&header=false	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2851	200	OK	-	-	-	(empty)	-	-	-	-	-	F2AO9o57e2I5dDZyb	image/jpeg
1328666713.542625	CBNIb13sRcylgeJ6r2	192.168.26.10	1058	64.214.227.82	80	4	GET	profile.ak.fbcdn.net	/hprofile-ak-snc4/174151_100000300755283_1378754309_q.jpg	http://www.facebook.com/plugins/likebox.php?href=http%3A%2F%2Fwww.facebook.com%2Fpages%2FMediafire-Movies%2F160422877326147&width=300&height=258&colorscheme=light&show_faces=true&border_color&stream=false&header=false	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2799	200	OK	-	-	-	(empty)	-	-	-	-	-	FzG7iX4PYxQ6ReATe	image/jpeg
1328666714.601828	Cd5FbH2JZzJstp5e45	192.168.26.10	1047	199.21.148.89	80	1	GET	serw.clicksor.com	/newServing/showbanner.php?nid=1&t9727.66477996074&zone=34472&chad=1&oe=utf-8&cs=&adtype=1&sid=364629&pid=198039&spid=0&adu=2&image=3&c1=#99CC33&c2=#FFFFFF&c3=#000000&c4=#666666&memkey=7276474b419589125419654edfd08b1b&qp=YF4lJzD7JSgl-SMy-ywu91tZYCcmLSJ9IjXzZl4r_CAufPxrYSUhL3srLSR9JTUh_F5lJSMs&bdurl=&lq=0&lb=129&orid=1120575	http://www.amoviesz.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3332	200	OK	-	-	-	(empty)	-	-	-	-	-	FYdHyh4AXNijQvm8f6	text/html
1328666714.68999	C82IUI3FhjRoj8JNw8	192.168.26.10	1055	199.21.148.17	80	2	GET	pub.clicksor.net	/newServing/js/banner.js	http://serw.clicksor.com/newServing/showbanner.php?nid=1&t9727.66477996074&zone=34472&chad=1&oe=utf-8&cs=&adtype=1&sid=364629&pid=198039&spid=0&adu=2&image=3&c1=%2399CC33&c2=%23FFFFFF&c3=%23000000&c4=%23666666&memkey=7276474b419589125419654edfd08b1b&qp=YF4lJzD7JSgl-SMy-ywu91tZYCcmLSJ9IjXzZl4r_CAufPxrYSUhL3srLSR9JTUh_F5lJSMs&bdurl=&lq=0&lb=129&orid=1120575	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1328666714.805976	Ch4tKi3sDtC2gAbupk	192.168.26.10	1063	199.21.148.89	80	1	GET	serw.clicksor.com	/newServing/roitrack.php?cluid=1038-1-364629-1294-1388693-2261-1328666597956-1328666586-10978199038570-1757916&nid=1&type=Other&value=-1&adsid=2356	http://serw.clicksor.com/newServing/showbanner.php?nid=1&t9727.66477996074&zone=34472&chad=1&oe=utf-8&cs=&adtype=1&sid=364629&pid=198039&spid=0&adu=2&image=3&c1=%2399CC33&c2=%23FFFFFF&c3=%23000000&c4=%23666666&memkey=7276474b419589125419654edfd08b1b&qp=YF4lJzD7JSgl-SMy-ywu91tZYCcmLSJ9IjXzZl4r_CAufPxrYSUhL3srLSR9JTUh_F5lJSMs&bdurl=&lq=0&lb=129&orid=1120575	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1328666715.053383	CSAVG14bB2RarsaLW9	192.168.26.10	1064	31.207.2.2	80	1	GET	videocallrecordersoftware.com	/advertising/728x90.html	http://serw.clicksor.com/newServing/showbanner.php?nid=1&t9727.66477996074&zone=34472&chad=1&oe=utf-8&cs=&adtype=1&sid=364629&pid=198039&spid=0&adu=2&image=3&c1=%2399CC33&c2=%23FFFFFF&c3=%23000000&c4=%23666666&memkey=7276474b419589125419654edfd08b1b&qp=YF4lJzD7JSgl-SMy-ywu91tZYCcmLSJ9IjXzZl4r_CAufPxrYSUhL3srLSR9JTUh_F5lJSMs&bdurl=&lq=0&lb=129&orid=1120575	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1328666715.471881	ChvmXg1SCmoGW6SdLi	192.168.26.10	1065	31.207.2.10	80	1	GET	sp-adhitcounter.com	/ad_track.php?s=2&aid=123&cn=eu&conte	http://serw.clicksor.com/newServing/showbanner.php?nid=1&t9727.66477996074&zone=34472&chad=1&oe=utf-8&cs=&adtype=1&sid=364629&pid=198039&spid=0&adu=2&image=3&c1=%2399CC33&c2=%23FFFFFF&c3=%23000000&c4=%23666666&memkey=7276474b419589125419654edfd08b1b&qp=YF4lJzD7JSgl-SMy-ywu91tZYCcmLSJ9IjXzZl4r_CAufPxrYSUhL3srLSR9JTUh_F5lJSMs&bdurl=&lq=0&lb=129&orid=1120575	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2778	200	OK	-	-	-	(empty)	-	-	-	-	-	FTG5VzcZW9qwpYVW4	text/html
1328666715.768029	CfTmTk4xyJAiR7OIU5	192.168.26.10	1066	31.207.2.10	80	1	GET	sp-adhitcounter.com	/in.cgi?2&ab_iframe=1&ab_badtraffic=1&antibot_hash=1570183261&ur=1&HTTP_REFERER=http://serw.clicksor.com/newServing/showbanner.php?nid=1&t9727.66477996074&zone=34472&chad=1&oe=utf-8&cs=&adtype=1&sid=364629&pid=198039&spid=0&adu=2&image=3&c1=#99CC33&c2=#FFFFFF&c3=#000000&c4=#666666&memkey=7276474b419589125419654edfd08b1b&qp=YF4lJzD7JSgl-SMy-ywu91tZYCcmLSJ9IjXzZl4r_CAufPxrYSUhL3srLSR9JTUh_F5lJSMs&bdurl=&lq=0&lb=129&orid=1120575&aid=123&cn=eu&conte	http://serw.clicksor.com/newServing/showbanner.php?nid=1&t9727.66477996074&zone=34472&chad=1&oe=utf-8&cs=&adtype=1&sid=364629&pid=198039&spid=0&adu=2&image=3&c1=%2399CC33&c2=%23FFFFFF&c3=%23000000&c4=%23666666&memkey=7276474b419589125419654edfd08b1b&qp=YF4lJzD7JSgl-SMy-ywu91tZYCcmLSJ9IjXzZl4r_CAufPxrYSUhL3srLSR9JTUh_F5lJSMs&bdurl=&lq=0&lb=129&orid=1120575	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	210	302	Found	-	-	-	(empty)	-	-	-	-	-	FtPrBYemzFsQduOi	text/html
1328666716.490628	CCfEd62kvF9ixOJKI3	192.168.26.10	1067	188.72.198.226	80	1	GET	www.ceononame.com	/automate/r5.html	http://serw.clicksor.com/newServing/showbanner.php?nid=1&t9727.66477996074&zone=34472&chad=1&oe=utf-8&cs=&adtype=1&sid=364629&pid=198039&spid=0&adu=2&image=3&c1=%2399CC33&c2=%23FFFFFF&c3=%23000000&c4=%23666666&memkey=7276474b419589125419654edfd08b1b&qp=YF4lJzD7JSgl-SMy-ywu91tZYCcmLSJ9IjXzZl4r_CAufPxrYSUhL3srLSR9JTUh_F5lJSMs&bdurl=&lq=0&lb=129&orid=1120575	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	333	302	Found	-	-	-	(empty)	-	-	-	-	-	FM5op11t6EyzkYrulg	text/html
1328666716.699625	CL6hZw3RWImrdrFyf	192.168.26.10	1068	188.72.198.226	80	1	GET	www.ceononame.com	/basetechno/ytbrnuiqewmroiytqgwimrxqwietcrn	http://serw.clicksor.com/newServing/showbanner.php?nid=1&t9727.66477996074&zone=34472&chad=1&oe=utf-8&cs=&adtype=1&sid=364629&pid=198039&spid=0&adu=2&image=3&c1=%2399CC33&c2=%23FFFFFF&c3=%23000000&c4=%23666666&memkey=7276474b419589125419654edfd08b1b&qp=YF4lJzD7JSgl-SMy-ywu91tZYCcmLSJ9IjXzZl4r_CAufPxrYSUhL3srLSR9JTUh_F5lJSMs&bdurl=&lq=0&lb=129&orid=1120575	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	10213	200	OK	-	-	-	(empty)	-	-	-	-	-	F58G0m4XguZhshvRml	text/html
1328666717.96623	C0h8ep2ILGz4mieeR5	192.168.26.10	1069	199.21.148.89	80	1	GET	serw.clicksor.com	/newServing/search_banner.php?cb=doLayerBanner&ob=Yesup.clicksor.Code[0]&nid=1&pid=198039&sid=364629&spid=0&zone=0&chad=1&oe=utf-8&cs=&memkey=7276474b419589125419654edfd08b1b&lb=1&adu=2&image=3&lq=0&qp=YF4lJzD7JSgl-SMy-ywu91tZYCcmLSJ9IjXzZl4r_CAufPxrYSUhL3srLSR9JTUi_F5lJSMs&t5110.723125519343	http://www.amoviesz.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	275	200	OK	-	-	-	(empty)	-	-	-	-	-	FHqljI3Qbx49lG1Q0h	text/plain
1328666720.366022	C82IUI3FhjRoj8JNw8	192.168.26.10	1055	199.21.148.17	80	3	GET	pub.clicksor.net	/newServing/img/banner/header_bg.png	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2927	200	OK	-	-	-	(empty)	-	-	-	-	-	F3ICHC4WTo10RpDzL5	image/png
1328666720.431818	C82IUI3FhjRoj8JNw8	192.168.26.10	1055	199.21.148.17	80	4	GET	pub.clicksor.net	/newServing/img/banner/info_icon.png	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1052	200	OK	-	-	-	(empty)	-	-	-	-	-	FfPzWZ3pNEwfvs58Kf	image/png
1328666720.489348	C82IUI3FhjRoj8JNw8	192.168.26.10	1055	199.21.148.17	80	5	GET	pub.clicksor.net	/newServing/img/banner/question_icon.png	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2927	200	OK	-	-	-	(empty)	-	-	-	-	-	FOsXec4d4VZd2J2UX3	image/png
1328666720.525159	CTIQT52v1qrcBXioKi	192.168.26.10	1070	199.21.148.108	80	1	GET	adserving.clicksector.com	/newServing/banner_frame.php?nid=1&pid=198039&sid=364629&zone=-1&image=3&adtype=1&key=63599951f1e96ba45a5cf1e357003e45	http://www.amoviesz.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3386	200	OK	-	-	-	(empty)	-	-	-	-	-	FYNjmS3OJBdvR5GU38	text/html
1328666721.952961	Co7n0k4eCRR6831aCf	192.168.26.10	1071	64.34.33.202	80	1	GET	ab159251.servedbyadbutler.com	/adserve/;ID=159251;size=728x90;setID=146021;type=js;tP=1	http://adserving.clicksector.com/newServing/banner_frame.php?nid=1&pid=198039&sid=364629&zone=-1&image=3&adtype=1&key=63599951f1e96ba45a5cf1e357003e45	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1348	200	OK	-	-	-	(empty)	-	-	-	-	-	FVGN6bcnW9T5MSmy2	text/html
1328666722.805065	CASgSxW68aIjTCueb	192.168.26.10	1075	199.21.148.89	80	1	GET	serw.clicksor.com	/newServing/roitrack.php?cluid=1020-1-364629-596-143694-948-1328666597956-1328666605-21647069606271-510888&nid=1&type=Other&value=-1&adsid=1228	http://adserving.clicksector.com/newServing/banner_frame.php?nid=1&pid=198039&sid=364629&zone=-1&image=3&adtype=1&key=63599951f1e96ba45a5cf1e357003e45	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1328666722.612065	CLNVxp2FmMiZHXiAJ3	192.168.26.10	1074	199.21.148.89	80	1	GET	serw.clicksor.com	/newServing/links.php?zone=0&chad=1&adu=2&cs=&adtype=0&nid=1&sid=364629&pid=198039&spid=0&image=2&memkey=7276474b419589125419654edfd08b1b&durl=&lq=0&lb=1&qp=YF4lJzD7JSgl-SMy-ywu91tZYCcmLSJ9IjXzZl4r_CAufPxrYSUhL3srLSR9JTUi_F5lJSMs	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1818	200	OK	-	-	-	(empty)	-	-	-	-	-	FphMIB2rosVdkNgqE2	text/html
1328666723.052023	CyORZi3vFYGEvUaWs2	192.168.26.10	1076	188.72.198.226	80	1	GET	www.ceononame.com	/basetechno/684587552423	http://www.ceononame.com/basetechno/ytbrnuiqewmroiytqgwimrxqwietcrn	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	8998	200	OK	-	-	-	(empty)	-	-	-	-	-	F8uDSc3qjdnupcTLVd	application/pdf
1328666724.873229	C5loKM2aS3GQ5IgS9	192.168.26.10	1077	199.21.148.42	80	1	GET	www.angege.com	/links.php?data=rSe_2/|*2+4+.*.$S\7XjS[eW_Xf_g$]m\^b'*.*7"}n^b')-'6+.0+.#&serverfile=popdirect&id=clickbanner&subid=24598&tid=1328666609&clater=0&m=127&o=1&c=32767&a=32767&q=8&s=<=&ah=10&al=3&l=english&campaign=&rurl=http://serw.clicksor.com/newServing/clicktrack.php?cpx=cpv&qid=132866660979track&defurl=http://serw.clicksor.com/newServing/cpalinks.php?qid=132866660979track&memkey=7276474b419589125419654edfd08b1b&clck_sid=364629&clck_pid=198039	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1393	200	OK	-	-	-	(empty)	-	-	-	-	-	F7IOkcKjBlDjqu43i	text/html
1328666731.567125	CvBkS049rVnTgeGvB1	192.168.26.10	1079	199.21.148.17	80	1	GET	pub.clicksor.net	/newServing/img/banner/close_icon.png	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1055	200	OK	-	-	-	(empty)	-	-	-	-	-	FxyiiK1UfBJwHokRTj	image/png
1328666731.713641	CPhpTF8O85k3KuA5c	192.168.26.10	1080	199.21.148.39	80	1	GET	199.21.148.39	/showronz.php?defurl=http://serw.clicksor.com/newServing/cpalinks.php?qid=132866660979track&memkey=7276474b419589125419654edfd08b1b&clck_sid=364629&clck_pid=198039&default=http%3A%2F%2Finformharry.com%2Fdefault.php%3Fserverfile%3Dpopdirect%26siteid%3Dclickbanner%26subid%3D24598&ref=	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	432	200	OK	-	-	-	(empty)	-	-	-	-	-	FV5AjfSf6GxH0REI9	text/html
1328666732.901109	C8F7yn19rN5WvFUfei	192.168.26.10	1083	199.21.148.39	80	1	GET	199.21.148.39	/ronz.php?sid=&numpop=6&nid=1254453974&mid=9295305391&t=&defurl=http://serw.clicksor.com/newServing/cpalinks.php?qid=132866660979track&memkey=7276474b419589125419654edfd08b1b&clck_sid=364629&clck_pid=198039&default=http%3A%2F%2Finformharry.com%2Fdefault.php%3Fserverfile%3Dpopdirect%26siteid%3Dclickbanner%26subid%3D24598&ref=	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1147	200	OK	-	-	-	(empty)	-	-	-	-	-	FyFvji3NNzh4XmSoLg	text/html
1328666733.057795	CQUNB84WhDtrIJZ1n6	192.168.26.10	1084	199.21.148.39	80	1	GET	199.21.148.39	/adsredirz.php?mid=9295305391&nid=1254453974&set=4&t=&defurl=http://serw.clicksor.com/newServing/cpalinks.php?qid=132866660979track&memkey=7276474b419589125419654edfd08b1b&clck_sid=364629&clck_pid=198039&default=http%3A%2F%2Finformharry.com%2Fdefault.php%3Fserverfile%3Dpopdirect%26siteid%3Dclickbanner%26subid%3D24598&ref=	http://199.21.148.39/ronz.php?sid=&numpop=6&nid=1254453974&mid=9295305391&t=&defurl=http%3A%2F%2Fserw.clicksor.com%2FnewServing%2Fcpalinks.php%3Fqid%3D132866660979track%26memkey%3D7276474b419589125419654edfd08b1b%26clck_sid%3D364629%26clck_pid%3D198039%26default%3Dhttp%253A%252F%252Finformharry.com%252Fdefault.php%253Fserverfile%253Dpopdirect%2526siteid%253Dclickbanner%2526subid%253D24598&ref=	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	276	200	OK	-	-	-	(empty)	-	-	-	-	-	FS4LrF2CVBsCvh92Q6	text/plain
1328666733.073488	Cm5sMp3reG3R1QJCwj	192.168.26.10	1082	188.72.198.226	80	1	GET	www.ceononame.com	/basetechno/672004725	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	300	404	Not Found	-	-	-	(empty)	-	-	-	-	-	FiTR6t1OS55QzJLOd	text/html
1328666733.216187	CJ81eh2LMciHTipQd3	192.168.26.10	1085	199.21.148.89	80	1	GET	serw.clicksor.com	/newServing/cpalinks.php?qid=132866660979track&memkey=7276474b419589125419654edfd08b1b&clck_sid=364629&clck_pid=198039&default=http://informharry.com/default.php?serverfile=popdirect&siteid=clickbanner&subid=24598	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1206	200	OK	-	-	-	(empty)	-	-	-	-	-	F6n1I81B023viORNH3	text/html
1328666733.072243	CNtz6U3cwu91vZkDJa	192.168.26.10	1081	188.72.198.226	80	1	GET	www.ceononame.com	/basetechno/86020105983	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	11592	200	OK	-	-	-	(empty)	-	-	-	-	-	FnFJ7zPxzcGWqOXu7	application/jar
1328666733.29964	CQBVym0qGzdCyxe8g	192.168.26.10	1086	188.72.198.226	80	1	GET	www.ceononame.com	/basetechno/672004725	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	300	404	Not Found	-	-	-	(empty)	-	-	-	-	-	Fum9bi4PwZY8Xq3iIh	text/html
1328666733.420889	CdRFVA2rIM4PUpcRq6	192.168.26.10	1087	199.21.148.123	80	1	GET	serw.myroitracking.com	/newServing/tracking_id.php?d=serw.clicksor.com&r=http://serw.clicksor.com/newServing/tracking_id.php?b=1&	http://serw.clicksor.com/newServing/cpalinks.php?qid=132866660979track&memkey=7276474b419589125419654edfd08b1b&clck_sid=364629&clck_pid=198039&default=http%3A%2F%2Finformharry.com%2Fdefault.php%3Fserverfile%3Dpopdirect%26siteid%3Dclickbanner%26subid%3D24598	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1328666733.56242	Cptcz94v0XRUdSkp4g	192.168.26.10	1089	199.21.148.89	80	1	GET	serw.clicksor.com	/newServing/tracking_id.php?b=1&UID=1328666597956&TRSTR=1&RTID=	http://serw.clicksor.com/newServing/cpalinks.php?qid=132866660979track&memkey=7276474b419589125419654edfd08b1b&clck_sid=364629&clck_pid=198039&default=http%3A%2F%2Finformharry.com%2Fdefault.php%3Fserverfile%3Dpopdirect%26siteid%3Dclickbanner%26subid%3D24598	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FpizaU16J9lfd7ALD1	image/gif
1328666733.569345	CasdCh24Wm1IzF6qfi	192.168.26.10	1088	188.72.198.226	80	1	GET	www.ceononame.com	/basetechno/Test.class	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	301	404	Not Found	-	-	-	(empty)	-	-	-	-	-	FnRV7w1MM09gCjKN2l	text/html
1328666733.811297	Cj3xBljgQkT8dFq1c	192.168.26.10	1091	188.72.198.226	80	1	GET	www.ceononame.com	/basetechno/Test.class	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	301	404	Not Found	-	-	-	(empty)	-	-	-	-	-	FsbsFN4QMIyCOPkZa	text/html
1328666734.642869	CS4d9FldQBeAwaNNa	192.168.26.10	1093	188.72.198.226	80	1	GET	www.ceononame.com	/basetechno/65761015.6732	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1328666731.224641	CYKXHg13h3GEcUJEnk	192.168.26.10	1078	188.72.198.226	80	1	GET	www.ceononame.com	/basetechno/845098092	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	851456	200	OK	-	-	-	(empty)	-	-	-	-	-	FaEDq3K1Xrl7E5CGk	application/x-dosexec
1328666734.635717	Cx7sBp3GZ8a8wnR0A1	192.168.26.10	1092	188.72.198.226	80	1	GET	www.ceononame.com	/basetechno/78382.0652	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	281088	200	OK	-	-	-	(empty)	-	-	-	-	-	FrjOJp09epuSrDoUb	application/x-dosexec
