#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-09-50-43
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1337804077.501226	Czutss4P0Vg3Nf19B2	192.168.21.10	1085	74.125.71.156	80	3	GET	pagead2.googlesyndication.com	/simgad/9463112160630556630	http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-0953829391660321&output=html&h=600&slotname=4178238174&w=160&lmt=1337818356&ea=0&flash=10.0.32.18&url=http%3A%2F%2Fwww.thelocal.de%2F&dt=1337818356656&shv=r20120516&jsv=r20110914&saldr=1&prev_slotnames=2700259295%2C4178238174&correlator=1337818341671&frm=20&adk=2661926342&ga_vid=1174649429.1337818342&ga_sid=1337818342&ga_hid=99315288&ga_fc=0&u_tz=-240&u_his=0&u_java=1&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&dff=arial&dfs=10&adx=828&ady=3923&biw=780&bih=459&oid=3&fu=0&ifi=3&dtd=687	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	29288	200	OK	-	-	-	(empty)	-	-	-	-	-	FlHyn02Cl6RSjozzI3	image/gif
1337804077.268801	CfZoBa1bIDntfaI396	192.168.21.10	1032	46.20.229.1	80	32	GET	www.thelocal.de	/images/core/footer/advertise.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	8931	200	OK	-	-	-	(empty)	-	-	-	-	-	FISqVT1FM21quCUVVl	image/jpeg
1337804077.680188	ChepV93zxpPjevf1Q	192.168.21.10	1084	74.125.71.157	80	4	GET	googleads.g.doubleclick.net	/pagead/drt/s?v=r20120211	http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-0953829391660321&output=html&h=600&slotname=4178238174&w=160&lmt=1337818356&ea=0&flash=10.0.32.18&url=http%3A%2F%2Fwww.thelocal.de%2F&dt=1337818356656&shv=r20120516&jsv=r20110914&saldr=1&prev_slotnames=2700259295%2C4178238174&correlator=1337818341671&frm=20&adk=2661926342&ga_vid=1174649429.1337818342&ga_sid=1337818342&ga_hid=99315288&ga_fc=0&u_tz=-240&u_his=0&u_java=1&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&dff=arial&dfs=10&adx=828&ady=3923&biw=780&bih=459&oid=3&fu=0&ifi=3&dtd=687	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	143	200	OK	-	-	-	(empty)	-	-	-	-	-	FqREqR3hn8P381m2B9	text/html
1337804077.900768	CurpE31dpBGnw6zyrd	192.168.21.10	1088	64.145.89.66	80	1	GET	a0.twimg.com	/profile_images/2218068990/522236_10151627487965283_597155282_9811307_1623694551_n_normal.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1648	200	OK	-	-	-	(empty)	-	-	-	-	-	FntJlE1HcDsxKvCRX4	image/jpeg
1337804077.914515	CurpE31dpBGnw6zyrd	192.168.21.10	1088	64.145.89.66	80	2	GET	a0.twimg.com	/profile_images/758123484/muenchen_normal.gif	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1504	200	OK	-	-	-	(empty)	-	-	-	-	-	FUETq3Up2mTLgZi71	image/gif
1337804077.912796	CpfCNT2AeQljbz3q45	192.168.21.10	1090	64.145.89.66	80	1	GET	a0.twimg.com	/profile_images/1817736923/8ae74961-9e19-46d0-b6be-b7ead63b405a_normal.png	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5351	200	OK	-	-	-	(empty)	-	-	-	-	-	FX2gDY2VVDW9pby7Ng	image/png
1337804077.645113	CD2x0L1Ta9BpqlO8Wg	192.168.21.10	1031	46.20.229.1	80	39	GET	www.thelocal.de	/images/core/footer/marketplace.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	9635	200	OK	-	-	-	(empty)	-	-	-	-	-	FuYzFNYBTFr27MMEh	image/jpeg
1337804078.009611	CIvk0c4WZ9g1juYLD5	192.168.21.10	1086	74.125.71.138	80	2	GET	www.google-analytics.com	/__utm.gif?utmwv=5.3.1&utms=1&utmn=190995354&utmhn=www.thelocal.de&utmcs=iso-8859-1&utmsr=800x600&utmvp=780x459&utmsc=24-bit&utmul=en-us&utmje=1&utmfl=10.0 r32&utmdt=The Local - Germany's news in English&utmhid=99315288&utmr=-&utmp=/&utmac=UA-218226-4&utmcc=__utma=249360322.1174649429.1337818342.1337818342.1337818342.1;+__utmz=249360322.1337818358.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none);&utmu=D~	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	35	200	OK	-	-	-	(empty)	-	-	-	-	-	FlqLFDxrivEQdmJve	image/gif
1337804078.020103	CD2x0L1Ta9BpqlO8Wg	192.168.21.10	1031	46.20.229.1	80	40	GET	www.thelocal.de	/images/core/footer/weather.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	9790	200	OK	-	-	-	(empty)	-	-	-	-	-	FTwyLIsTy8DhTcgaf	image/jpeg
1337804077.867198	CfZoBa1bIDntfaI396	192.168.21.10	1032	46.20.229.1	80	33	GET	www.thelocal.de	/images/core/footer/register.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	9590	200	OK	-	-	-	(empty)	-	-	-	-	-	FbDpmZ1Mj5Td9ynDmf	image/jpeg
1337804078.187281	CIvk0c4WZ9g1juYLD5	192.168.21.10	1086	74.125.71.138	80	3	GET	www.google-analytics.com	/__utm.gif?utmwv=5.3.1&utms=2&utmn=1830688260&utmhn=www.thelocal.de&utmcs=iso-8859-1&utmsr=800x600&utmvp=780x459&utmsc=24-bit&utmul=en-us&utmje=1&utmfl=10.0 r32&utmdt=The Local - Germany's news in English&utmhid=99315288&utmr=-&utmp=/&utmac=UA-6626612-1&utmcc=__utma=1.90431049.1337818358.1337818358.1337818358.1;+__utmz=1.1337818358.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none);&utmu=Dl~	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	35	200	OK	-	-	-	(empty)	-	-	-	-	-	F5CIvz24ZZfe1I60zf	image/gif
1337804078.216992	CD2x0L1Ta9BpqlO8Wg	192.168.21.10	1031	46.20.229.1	80	41	GET	www.thelocal.de	/images/core/footer/newsfeeds.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	9732	200	OK	-	-	-	(empty)	-	-	-	-	-	F1WoqQ3CWBGPQeQeGa	image/jpeg
1337804078.261295	CBEHSx3mjY3iGOw3Xf	192.168.21.10	1091	74.125.71.138	80	1	GET	www.google-analytics.com	/__utm.gif?utmwv=5.3.1&utms=1&utmn=2043281945&utmhn=www.thelocal.de&utmcs=iso-8859-1&utmsr=800x600&utmvp=780x459&utmsc=24-bit&utmul=en-us&utmje=1&utmfl=10.0 r32&utmdt=The Local - Germany's news in English&utmhid=99315288&utmr=-&utmp=/&utmac=UA-15163090-1&utmcc=__utma=1.90431049.1337818358.1337818358.1337818358.1;+__utmz=1.1337818358.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none);&utmu=Dl~	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	35	200	OK	-	-	-	(empty)	-	-	-	-	-	F6o7GZ1wT3ue720J	image/gif
1337804078.240105	CfZoBa1bIDntfaI396	192.168.21.10	1032	46.20.229.1	80	34	GET	www.thelocal.de	/images/core/footer6boxtileblue.png	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	269	200	OK	-	-	-	(empty)	-	-	-	-	-	FQrT8BvNueEDtbKve	image/png
1337804078.411666	CD2x0L1Ta9BpqlO8Wg	192.168.21.10	1031	46.20.229.1	80	42	GET	www.thelocal.de	/images/core/footer6boxtileorange4.png	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	106	200	OK	-	-	-	(empty)	-	-	-	-	-	FDfI4i2CVSq8iERpOb	image/png
1337804078.418951	Cte0Be1jQouU0J6yLj	192.168.21.10	1092	46.20.229.1	80	1	GET	www.thelocal.se	/scripts/sstat_plugin.js	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4846	200	OK	-	-	-	(empty)	-	-	-	-	-	Fcupxs44jBFnJdzbzh	text/plain
1337804078.427392	CfZoBa1bIDntfaI396	192.168.21.10	1032	46.20.229.1	80	35	GET	www.thelocal.de	/images/core/footer6boxtopblue.png	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	422	200	OK	-	-	-	(empty)	-	-	-	-	-	FfDDGp10GcqmkxblU5	image/png
1337804078.621365	CCtQsy1IVMsolgIfP3	192.168.21.10	1095	198.87.51.10	80	1	GET	b.scorecardresearch.com	/beacon.js	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1900	200	OK	-	-	-	(empty)	-	-	-	-	-	FVNGZUwYpydpyfOC8	text/plain
1337804078.598724	CD2x0L1Ta9BpqlO8Wg	192.168.21.10	1031	46.20.229.1	80	43	GET	www.thelocal.de	/images/core/footer6boxbottomblue.png	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	458	200	OK	-	-	-	(empty)	-	-	-	-	-	FHP1nb2rWmAXd0cFq1	image/png
1337804078.615496	CfZoBa1bIDntfaI396	192.168.21.10	1032	46.20.229.1	80	36	GET	www.thelocal.de	/images/core/footer6boxtoporange4.png	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	160	200	OK	-	-	-	(empty)	-	-	-	-	-	FvloowGtcW5WiGA27	image/png
1337804078.787973	CD2x0L1Ta9BpqlO8Wg	192.168.21.10	1031	46.20.229.1	80	44	GET	www.thelocal.de	/images/core/footer6boxbottomorange4.png	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	260	200	OK	-	-	-	(empty)	-	-	-	-	-	FIJqpXah13phpZ9M6	image/png
1337804078.803865	CfZoBa1bIDntfaI396	192.168.21.10	1032	46.20.229.1	80	37	GET	www.thelocal.de	/scripts/advertising.js	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1337804079.399714	CD2x0L1Ta9BpqlO8Wg	192.168.21.10	1031	46.20.229.1	80	45	GET	www.thelocal.de	/scripts/advertisingManual.js	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1492	200	OK	-	-	-	(empty)	-	-	-	-	-	FmtnpVd7aHQHLrege	text/plain
1337804079.607512	C0SAaV3R039X7LCaU9	192.168.21.10	1096	64.210.61.138	80	1	GET	ib.adnxs.com	/ttj?id=725295&cb=1337803962	http://moocowads.com/openx/www/delivery/afr.php?refresh=30&zoneid=64&cb=2080230332&url=http%3A%2F%2Fwww.thelocal.de%2F&ct0=http://bid.openx.net/click?cd=H4sIAAAAAAAAABXLPQ7CMAwG0A9aUKRegxFLduL8dEesLFwgdslxehtGLsaEePtbcABw4WJs3ZU4ZiPNq1AbnGmk5L1HlbXWgOPjc3svmP4jbRbVm5P6EFLrTE2KU42VRYuNzV8BM3D_Bpww79eAM6b8xA8VNy19cwAAAA==&dst=	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1337804079.627782	C0SAaV3R039X7LCaU9	192.168.21.10	1096	64.210.61.138	80	2	GET	ib.adnxs.com	/bounce?/ttj?id=725295&cb=1337803962	http://moocowads.com/openx/www/delivery/afr.php?refresh=30&zoneid=64&cb=2080230332&url=http%3A%2F%2Fwww.thelocal.de%2F&ct0=http://bid.openx.net/click?cd=H4sIAAAAAAAAABXLPQ7CMAwG0A9aUKRegxFLduL8dEesLFwgdslxehtGLsaEePtbcABw4WJs3ZU4ZiPNq1AbnGmk5L1HlbXWgOPjc3svmP4jbRbVm5P6EFLrTE2KU42VRYuNzV8BM3D_Bpww79eAM6b8xA8VNy19cwAAAA==&dst=	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	934	200	OK	-	-	-	(empty)	-	-	-	-	-	FXy6bL1qHsyD6aOm81	text/plain
1337804079.800099	CLURKD224JucfaDvA4	192.168.21.10	1098	66.94.241.1	80	1	GET	ad.yieldmanager.com	/cms/v1?esig=1~17e68b1b86afcfd8436104fe567484ccc2161b0f&nwid=10000602235&sigv=1	http://moocowads.com/openx/www/delivery/afr.php?refresh=30&zoneid=64&cb=2080230332&url=http%3A%2F%2Fwww.thelocal.de%2F&ct0=http://bid.openx.net/click?cd=H4sIAAAAAAAAABXLPQ7CMAwG0A9aUKRegxFLduL8dEesLFwgdslxehtGLsaEePtbcABw4WJs3ZU4ZiPNq1AbnGmk5L1HlbXWgOPjc3svmP4jbRbVm5P6EFLrTE2KU42VRYuNzV8BM3D_Bpww79eAM6b8xA8VNy19cwAAAA==&dst=	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1337804079.792563	C0SAaV3R039X7LCaU9	192.168.21.10	1096	64.210.61.138	80	3	GET	ib.adnxs.com	/if?enc=AAAAAAAAAAAAAAAAAAAAAAAAAAAAABJAAAAAAAAAAAAAAAAAAAAAAEmk9T7UHz5q_VqXGHFRoiG6RL1PAAAAAC8RCwCWAQAAlgEAAAIAAAAvdBEARTQCAAAAAAAAAAAAVVNEAKAAWAJuVgAAAAAAAgIAAQUAAIIAgw9M3QAAAAA.&vpid=25&referrer=http://moocowads.com/openx/www/delivery/afr.php?refresh=30&zoneid=64&cb=2080230332&url=http%3A%2F%2Fwww.thelocal.de%2F&ct0=http://bid.openx.net/click?cd=H4sIAAAAAAAAABXLPQ7CMAwG0A9aUKRegxFLduL8dEesLFwgdslxehtGLsaEePtbcABw4WJs3ZU4ZiPNq1AbnGmk5L1HlbXWgOPjc3svmP4jbRbVm5P6EFLrTE2KU42VRYuNzV8BM3D_Bpww79eAM6b8xA8VNy19cwAAAA==&dst=&media_subtypes=1&dlo=1	http://moocowads.com/openx/www/delivery/afr.php?refresh=30&zoneid=64&cb=2080230332&url=http%3A%2F%2Fwww.thelocal.de%2F&ct0=http://bid.openx.net/click?cd=H4sIAAAAAAAAABXLPQ7CMAwG0A9aUKRegxFLduL8dEesLFwgdslxehtGLsaEePtbcABw4WJs3ZU4ZiPNq1AbnGmk5L1HlbXWgOPjc3svmP4jbRbVm5P6EFLrTE2KU42VRYuNzV8BM3D_Bpww79eAM6b8xA8VNy19cwAAAA==&dst=	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	83	200	OK	-	-	-	(empty)	-	-	-	-	-	FOf2yOp5ylifhtiCg	text/html
1337804079.817557	C7VrVN34zMfl70jILf	192.168.21.10	1099	64.210.61.138	80	1	GET	ib.adnxs.com	/ymapuid?xid=E0	http://moocowads.com/openx/www/delivery/afr.php?refresh=30&zoneid=64&cb=2080230332&url=http%3A%2F%2Fwww.thelocal.de%2F&ct0=http://bid.openx.net/click?cd=H4sIAAAAAAAAABXLPQ7CMAwG0A9aUKRegxFLduL8dEesLFwgdslxehtGLsaEePtbcABw4WJs3ZU4ZiPNq1AbnGmk5L1HlbXWgOPjc3svmP4jbRbVm5P6EFLrTE2KU42VRYuNzV8BM3D_Bpww79eAM6b8xA8VNy19cwAAAA==&dst=	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1337804079.839288	CJDLslfcWy3efOXXl	192.168.21.10	1101	198.87.51.34	80	1	GET	ak1.abmr.net	/is/tag.admeld.com?U=/passback/js/5/aem/160x600/345/meld.js&V=3-KZzWCoO0O5TdFpT07HhC5vtol0Kwst9SXf87XN8E91g1UuWFOk8Xdg==&I=BAEAEF11BF32ADF&D=admeld.com&01AD=1&	http://ib.adnxs.com/if?enc=AAAAAAAAAAAAAAAAAAAAAAAAAAAAABJAAAAAAAAAAAAAAAAAAAAAAEmk9T7UHz5q_VqXGHFRoiG6RL1PAAAAAC8RCwCWAQAAlgEAAAIAAAAvdBEARTQCAAAAAAAAAAAAVVNEAKAAWAJuVgAAAAAAAgIAAQUAAIIAgw9M3QAAAAA.&vpid=25&referrer=http%3A%2F%2Fmoocowads.com%2Fopenx%2Fwww%2Fdelivery%2Fafr.php%3Frefresh%3D30%26zoneid%3D64%26cb%3D2080230332%26url%3Dhttp%253A%252F%252Fwww.thelocal.de%252F%26ct0%3Dhttp%3A%2F%2Fbid.openx.net%2Fclick%3Fcd%3DH4sIAAAAAAAAABXLPQ7CMAwG0A9aUKRegxFLduL8dEesLFwgdslxehtGLsaEePtbcABw4WJs3ZU4ZiPNq1AbnGmk5L1HlbXWgOPjc3svmP4jbRbVm5P6EFLrTE2KU42VRYuNzV8BM3D_Bpww79eAM6b8xA8VNy19cwAAAA%3D%3D%26dst%3D&media_subtypes=1&dlo=1	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	-	-
1337804079.801163	C5Ibsf3ruGmgVIq8gh	192.168.21.10	1072	69.55.52.56	80	2	GET	moocowads.com	/openx/www/delivery/lg.php?bannerid=91&campaignid=18&zoneid=64&loc=1&referer=http://www.thelocal.de/&cb=5f0852ecfc	http://moocowads.com/openx/www/delivery/afr.php?refresh=30&zoneid=64&cb=2080230332&url=http%3A%2F%2Fwww.thelocal.de%2F&ct0=http://bid.openx.net/click?cd=H4sIAAAAAAAAABXLPQ7CMAwG0A9aUKRegxFLduL8dEesLFwgdslxehtGLsaEePtbcABw4WJs3ZU4ZiPNq1AbnGmk5L1HlbXWgOPjc3svmP4jbRbVm5P6EFLrTE2KU42VRYuNzV8BM3D_Bpww79eAM6b8xA8VNy19cwAAAA==&dst=	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	Fgrott27nDANhuOVXg	image/gif
1337804079.916355	C20F764S9OwlDADKd	192.168.21.10	1102	68.71.249.118	80	1	GET	udmserve.net	/udm/img.fetch?sid=4986;tid=4;ev=1;dt=1;	http://ib.adnxs.com/if?enc=AAAAAAAAAAAAAAAAAAAAAAAAAAAAABJAAAAAAAAAAAAAAAAAAAAAAEmk9T7UHz5q_VqXGHFRoiG6RL1PAAAAAC8RCwCWAQAAlgEAAAIAAAAvdBEARTQCAAAAAAAAAAAAVVNEAKAAWAJuVgAAAAAAAgIAAQUAAIIAgw9M3QAAAAA.&vpid=25&referrer=http%3A%2F%2Fmoocowads.com%2Fopenx%2Fwww%2Fdelivery%2Fafr.php%3Frefresh%3D30%26zoneid%3D64%26cb%3D2080230332%26url%3Dhttp%253A%252F%252Fwww.thelocal.de%252F%26ct0%3Dhttp%3A%2F%2Fbid.openx.net%2Fclick%3Fcd%3DH4sIAAAAAAAAABXLPQ7CMAwG0A9aUKRegxFLduL8dEesLFwgdslxehtGLsaEePtbcABw4WJs3ZU4ZiPNq1AbnGmk5L1HlbXWgOPjc3svmP4jbRbVm5P6EFLrTE2KU42VRYuNzV8BM3D_Bpww79eAM6b8xA8VNy19cwAAAA%3D%3D%26dst%3D&media_subtypes=1&dlo=1	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1019	200	OK	-	-	-	(empty)	-	-	-	-	-	FdRiP13kotC7yhTuh8	text/html
1337804079.978254	COneRE12HCYA0KiZZ2	192.168.21.10	1103	98.137.51.254	80	1	GET	ad.z5x.net	/st?ad_type=ad&ad_size=160x600&section=2875769&pub_url=${PUB_URL}	http://udmserve.net/udm/img.fetch?sid=4986;tid=4;ev=1;dt=1;	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4182	200	OK	-	-	-	(empty)	-	-	-	-	-	Fnwfdr3E16Kp4AR6Ki	text/html
1337804079.968008	C5O8wp1zZzYNVQkTWj	192.168.21.10	1100	193.46.63.123	80	1	GET	thelocal.ivwbox.de	/cgi-bin/ivw/CP/homepage;1cfb8bd40191070924193462ba54f7be.cgi?r=&d=95549.6379064024	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1	302	FOUND	-	-	-	(empty)	-	-	-	-	-	F0aAHZ16kVMidYMnG4	application/octet-stream
1337804080.074707	COtLzX3NzdXN6Y1rJa	192.168.21.10	1104	64.94.107.13	80	1	GET	edge.quantserve.com	/quant.js	http://udmserve.net/udm/img.fetch?sid=4986;tid=4;ev=1;dt=1;	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5299	200	OK	-	-	-	(empty)	-	-	-	-	-	F2bnFs2gj0UCWS8YNi	text/x-c
1337804079.808662	CieMvw2ZWZGKjxCU89	192.168.21.10	1097	74.125.71.95	80	1	GET	ajax.googleapis.com	/ajax/libs/jquery/1.4/jquery.min.js	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	78601	200	OK	-	-	-	(empty)	-	-	-	-	-	FS1dqo3SqD7inY77B4	text/plain
1337804080.223895	CYvyiI23SFAHUvsaf4	192.168.21.10	1106	64.94.107.48	80	1	GET	pixel.quantserve.com	/pixel;r=330277249;a=p-effSsmMYCbAck;lables=cat.17,sid.4986;fpan=1;fpa=P0-1589200811-1337818360125;ns=1;ce=1;je=1;sr=800x600x24;enc=n;dst=1;et=1337818360125;tzo=240;ref=http://ib.adnxs.com/if?enc=AAAAAAAAAAAAAAAAAAAAAAAAAAAAABJAAAAAAAAAAAAAAAAAAAAAAEmk9T7UHz5q_VqXGHFRoiG6RL1PAAAAAC8RCwCWAQAAlgEAAAIAAAAvdBEARTQCAAAAAAAAAAAAVVNEAKAAWAJuVgAAAAAAAgIAAQUAAIIAgw9M3QAAAAA.&vpid=25&referrer=http%3A%2F%2Fmoocowads.com%2Fopenx%2Fwww%2Fdelivery%2Fafr.php%3Frefresh%3D30%26zoneid%3D64%26cb%3D2080230332%26url%3Dhttp%253A%252F%252Fwww.thelocal.de%252F%26ct0%3Dhttp%3A%2F%2Fbid.openx.net%2Fclick%3Fcd%3DH4sIAAAAAAAAABXLPQ7CMAwG0A9aUKRegxFLduL8dEesLFwgdslxehtGLsaEePtbcABw4WJs3ZU4ZiPNq1AbnGmk5L1HlbXWgOPjc3svmP4jbRbVm5P6EFLrTE2KU42VRYuNzV8BM3D_Bpww79eAM6b8xA8VNy19cwAAAA%3D%3D%26dst%3D&media_subtypes=1&dlo=1;url=http://udmserve.net/udm/img.fetch?sid=4986;tid=4;ev=1;dt=1;;ogl=	http://udmserve.net/udm/img.fetch?sid=4986;tid=4;ev=1;dt=1;	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	204	No Content	-	-	-	(empty)	-	-	-	-	-	-	-
1337804080.309334	CmyB6u2I2CNwmb7gu9	192.168.21.10	1105	193.46.63.123	80	1	GET	thelocal.ivwbox.de	/blank.gif	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FFWp7r1ZaIJCEv1pU6	image/gif
1337804079.624403	CfZoBa1bIDntfaI396	192.168.21.10	1032	46.20.229.1	80	38	GET	www.thelocal.de	/images/advertising/cinestar_160x.swf?clickTag=http://www.thelocal.de/goTo.php?ID=30&192429135	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	23660	200	OK	-	-	-	(empty)	-	-	-	-	-	Fn1xKwdeV0mz8fum7	application/x-shockwave-flash
1337804080.787024	CK3HnJ3fczSpIn1rqf	192.168.21.10	1107	46.20.229.1	80	1	GET	www.thelocal.com	/scripts/fancybox/jquery.mousewheel-3.0.4.pack.js	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1279	200	OK	-	-	-	(empty)	-	-	-	-	-	FCMKaGEvMHGOzq648	text/plain
1337804080.987119	CK3HnJ3fczSpIn1rqf	192.168.21.10	1107	46.20.229.1	80	2	GET	www.thelocal.com	/scripts/fancybox/jquery.fancybox-1.3.4.pack.js	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	15624	200	OK	-	-	-	(empty)	-	-	-	-	-	F5jUZp3iscV8s3Kosb	text/plain
1337804081.363695	CK3HnJ3fczSpIn1rqf	192.168.21.10	1107	46.20.229.1	80	3	GET	www.thelocal.com	/scripts/fancybox/jquery.fancybox-1.3.4.css	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	8852	200	OK	-	-	-	(empty)	-	-	-	-	-	FDsAOf4tuw6NVhF5K9	text/plain
1337804082.027642	CK3HnJ3fczSpIn1rqf	192.168.21.10	1107	46.20.229.1	80	4	GET	www.thelocal.com	/scripts/fancybox/fancybox.png	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	15287	200	OK	-	-	-	(empty)	-	-	-	-	-	FnzBEw1ZY3BYRix3Bl	image/png
1337804082.456425	CkPCZpG6tfZEQwGCl	192.168.21.10	1109	46.20.229.1	80	1	GET	www.thelocal.com	/scripts/fancybox/blank.gif	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	Fv76iq3H9zv7GKSQf	image/gif
1337804082.040593	CD2x0L1Ta9BpqlO8Wg	192.168.21.10	1031	46.20.229.1	80	46	GET	www.thelocal.de	/fancybox/fancy_loading.png	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	82326	404	Not Found	-	-	-	(empty)	-	-	-	-	-	FbM0zI2usUZcKcd5fc	text/html
1337804082.581115	CfZoBa1bIDntfaI396	192.168.21.10	1032	46.20.229.1	80	39	GET	www.thelocal.de	/fancybox/fancy_close.png	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	82139	404	Not Found	-	-	-	(empty)	-	-	-	-	-	F0JSPE3MeLFIen3Htk	text/html
