#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-20-47
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1356897545.673239	C9hTwd4KDRhh5ZQw5e	192.168.82.10	1030	174.36.15.34	80	1	GET	i4u.com	/	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	227	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FiCcxf22RIxCLJyiEl	text/html
1356897596.321091	CRE36un8wWigtS6Eh	192.168.82.10	1121	54.243.97.248	80	4	GET	track.prd.inpwrd.com	/nap/v2/nap-track.php?genre=media&category=view&subcategory=story&kind=summary&placement=story_precis&asset=story.n2ih.51962f5302e5a63e21f7e057ec457b46&campaign=arpq1p09n231&creative=artk44wzlsnh&creativeSize=300x250&sessionID=5dea1c55f1447e237492f17cea7cad58&experienceID=f45d8b64ba98ce824da111c450fa1caf&site=ns.i4unews&c=1170243493&ts=1356911876796	http://cdn.ip.inpwrd.com/lg/optimus_stories_3_off/2012_q4/2/three_stories_cpi.html?site=ns.i4unews	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1356897596.297997	CbziEQ0eREmj3pJL	192.168.82.10	1106	174.35.22.157	80	23	GET	cache.daylife.com	/imageserve/09gEcuq3km4Fy/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2462	200	OK	-	-	-	(empty)	-	-	-	-	-	FLfHF21WUt1SkEc9J	image/jpeg
1356897596.327712	COhklCRhzOM26tvD	192.168.82.10	1110	23.23.145.155	80	2	GET	ad5.netshelter.net	/adj/ns.i4unews/homepage;ppos=atf;kw=;tile=2;sz=300x250,300x600;ord=3365912067203293?	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	597	302	Found	-	-	-	(empty)	-	-	-	-	-	FYMJ2A4bNf5VwiqTZj	text/html
1356897596.320335	CvWc6A1V3o3yZGYon2	192.168.82.10	1107	174.35.22.157	80	22	GET	cache.daylife.com	/imageserve/07lt6OU1Ta9iq/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2465	200	OK	-	-	-	(empty)	-	-	-	-	-	FPCxvU0J5cRab9db3	image/jpeg
1356897596.320871	CVi6ug1PppdxaQwPx8	192.168.82.10	1108	93.184.216.229	80	2	GET	static2.i4u.com	/sites/default/files/images/content_images/i4u-holiday-gift-guide-2012-b.png	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	8349	200	OK	-	-	-	(empty)	-	-	-	-	-	FYu2DQ2qNf94RXeh35	image/png
1356897596.460301	CzDEWi3FognOsEc1yc	192.168.82.10	1134	176.32.96.6	80	1	GET	ws.amazon.com	/widgets/q?ServiceVersion=20070822&MarketPlace=US&ID=V20070822/US/i4ufututechne-20/8009/d3e5fb51-fefd-4ad9-b512-756b6ad4ae4b&Operation=GetDisplayTemplate	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	-	-
1356897596.462027	CvWc6A1V3o3yZGYon2	192.168.82.10	1107	174.35.22.157	80	23	GET	cache.daylife.com	/imageserve/07lZ7K27kCdx3/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2726	200	OK	-	-	-	(empty)	-	-	-	-	-	FfuTzb4tLbsV4SB9Sj	image/jpeg
1356897596.452757	CeNXwR19d9mFIjXPM5	192.168.82.10	1064	68.67.159.214	80	3	GET	ib.adnxs.com	/ptj?member=988&inv_code=ns.i4unews&size=300x250,300x600&referrer=http://www.i4u.com/&redir=http://ad.doubleclick.net/adj/ns.i4unews/homepage;ctx=5_777_m;ctx=4_379_m;ctx=6_1198_l;ips=l;ppos=atf;kw=;tile=2;sz=300x250,300x600;ord=3365912067203293;an={PRICEBUCKET};bu={BUYER_MEMBER_ID};br={BRAND_ID}	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	244	200	OK	-	-	-	(empty)	-	-	-	-	-	FBwcMx2fbjvytWafe9	text/plain
1356897596.461769	CbziEQ0eREmj3pJL	192.168.82.10	1106	174.35.22.157	80	24	GET	cache.daylife.com	/imageserve/0bBK5YFbe54wZ/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2886	200	OK	-	-	-	(empty)	-	-	-	-	-	FoHpfl3TzFQtwIMPuh	image/jpeg
1356897596.74594	CRueq52BfLrN6bvha5	192.168.82.10	1119	74.125.228.38	80	2	GET	s.youtube.com	/s?nsivbblmean=69886.500&mos=0&st=0.033&et=0.033&hl=en_US&nsivbblc=2&vh=360&vw=640&nsivbblmin=68864.000&decoding=&vid=Be549jA7jqvr6n19aDaY37LbR0jwo0R9C&allowed=&ns=yt&bc=511963&ptk=youtube_none&docid=Weve8qxeTmU&tsphab=0&rendering=software&h=169&nsivbblmax=70909.000&ps=chromeless&nsidf=1&tspfdt=0&idpj=0&tspne=0&ldpj=0&plid=AATSF1Ane7WsQNqz&abd=1&fexp=920704,918113,922403,902532,923109,912806,928001,913546,901451,912300,913605,929104,920201,919009,913556,929901,922405,908496,902556,911116,913302&fv=WIN 10,0,32,18&vq=auto&tpmt=0&playback=1&cfps=0&w=300&screenw=800&fs=0&screenh=600&eurl=http://cdn.libraries.prd1.netshelter.net/flash/longtailvideo/jwplayer/5.10.swf&hasstoryboard=1&bd=354780&cpn=OHchuNSAzPxrlQ6f&playerw=300&bt=0.688&el=embedded&fmt=34&scoville=1&volume=0&len=16&sendtmp=1&playerh=250&splay=1&rt=1.875&hosted=1	http://s.ytimg.com/yts/swfbin/apiplayer3-vflEd37Jo.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	204	No Content	-	-	-	(empty)	-	-	-	-	-	-	-
1356897595.489823	Cju06O1TPDMwZ8emQ5	192.168.82.10	1120	173.194.11.234	80	2	GET	r5---sn-5uaeznel.c.youtube.com	/videoplayback?algorithm=throttle-factor&burst=40&cp=U0hUS1lNTl9NT0NONF9RR1JGOmJTRWNIX0dYVVh4&expire=1356920585&factor=1.25&fexp=912300,918113,923109,902532,920704,912806,928001,922403,922405,929901,913605,929104,913546,913556,908496,920201,913302,919009,911116,901451,902556&id=59ebdef2ac5e4e65&ip=74.217.36.98&ipbits=8&itag=34&key=yt1&ms=au&mt=1356897431&mv=m&newshard=yes&signature=401476398F92E6BEE7A78F4BB62F686843D1037D.485A8EE9503E3366B485C81BF5FBA5EFCB7C10F6&source=youtube&sparams=algorithm,burst,cp,factor,id,ip,ipbits,itag,source,upn,expire&sver=3&upn=RMrtV0XL20E&ptk=youtube_none&cpn=OHchuNSAzPxrlQ6f	http://s.ytimg.com/yts/swfbin/apiplayer3-vflEd37Jo.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	796537	200	OK	-	-	-	(empty)	-	-	-	-	-	FRm2bF4aYNTceLdaja	video/x-flv
1356897596.803602	CvWc6A1V3o3yZGYon2	192.168.82.10	1107	174.35.22.157	80	24	GET	cache.daylife.com	/imageserve/0aXyg6i6SU0M4/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2487	200	OK	-	-	-	(empty)	-	-	-	-	-	FCMUnV3G5fk166O5vf	image/jpeg
1356897596.884816	CRLprK3opXeEwGlY6b	192.168.82.10	1135	204.246.175.59	80	1	GET	g-ecx.images-amazon.com	/images/G/01/associates/widgets//20070822/US/Flash/Widgets._V330605733_.swf?ServiceVersion=20070822&MarketPlace=US&ID=V20070822/US/i4ufututechne-20/8009/d3e5fb51-fefd-4ad9-b512-756b6ad4ae4b&rt=as_li_wdgt_ex	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	24461	200	OK	-	-	-	(empty)	-	-	-	-	-	FGA89tRFbknkMJHi6	application/x-shockwave-flash
1356897596.885299	CbziEQ0eREmj3pJL	192.168.82.10	1106	174.35.22.157	80	25	GET	cache.daylife.com	/imageserve/07Io4pI8Wn7Hf/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2415	200	OK	-	-	-	(empty)	-	-	-	-	-	FfJ7DX3Jcntu1nMRfi	image/jpeg
1356897596.981712	CvWc6A1V3o3yZGYon2	192.168.82.10	1107	174.35.22.157	80	25	GET	cache.daylife.com	/imageserve/0cRSg9B2tjgd7/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2166	200	OK	-	-	-	(empty)	-	-	-	-	-	FIn9dW1TjXaqovvQJc	image/jpeg
1356897596.320089	COxhwj2YOLTDGkj9r4	192.168.82.10	1115	184.28.141.171	80	3	GET	video.unrulymedia.com	/iframe_84873424_28623_flash.html?d=1356911876859	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	84202	200	OK	-	-	-	(empty)	-	-	-	-	-	FFC1cg1VzlwFYq8ET8	text/html
1356897597.030356	CvWc6A1V3o3yZGYon2	192.168.82.10	1107	174.35.22.157	80	26	GET	cache.daylife.com	/imageserve/05g0cFAcde1ln/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2867	200	OK	-	-	-	(empty)	-	-	-	-	-	FfxSiz3Frmx5JKDA97	image/jpeg
1356897597.028805	CuQ0st2Q3c48xeiQWg	192.168.82.10	1055	173.194.43.27	80	4	GET	ad.doubleclick.net	/adj/ns.i4unews/homepage;ctx=5_777_m;ctx=4_379_m;ctx=6_1198_l;ips=l;ppos=atf;kw=;tile=2;sz=300x250,300x600;ord=3365912067203293;an=20;bu=855;br=880	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4592	200	OK	-	-	-	(empty)	-	-	-	-	-	FdETqJeuKvg1YOo4e	text/plain
1356897597.10603	CnfWJl2korOAd9tZEg	192.168.82.10	1125	184.28.141.171	80	2	GET	video.unrulymedia.com	/spock/unruly_core_spockv17.js	http://video.unrulymedia.com/iframe_84873424_28623_flash.html?d=1356911876859	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	34914	200	OK	-	-	-	(empty)	-	-	-	-	-	FzBfY52mPfuUxuPAM9	text/plain
1356897597.029108	CbziEQ0eREmj3pJL	192.168.82.10	1106	174.35.22.157	80	26	GET	cache.daylife.com	/imageserve/0ezkcFT1Bg6kf/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3065	200	OK	-	-	-	(empty)	-	-	-	-	-	F0QEDi1z0tuxlWxSqc	image/jpeg
1356897597.191071	Cw6RQm1q0kaCsx4hh9	192.168.82.10	1112	204.246.175.160	80	4	GET	cdn.libraries.inpwrd.com	/javascript/inpowered/bootstrap/1.0.6.min.jgz	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1356897597.106295	CvWc6A1V3o3yZGYon2	192.168.82.10	1107	174.35.22.157	80	27	GET	cache.daylife.com	/imageserve/0erSbL53rp4Ay/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2850	200	OK	-	-	-	(empty)	-	-	-	-	-	FNaobJvP2xi5DDvj9	image/jpeg
1356897597.191428	CbziEQ0eREmj3pJL	192.168.82.10	1106	174.35.22.157	80	27	GET	cache.daylife.com	/imageserve/096TaCk2spgX8/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2748	200	OK	-	-	-	(empty)	-	-	-	-	-	FDoUmm32cowrhFEj0k	image/jpeg
1356897597.290033	CWGve7TG17AxhpsP2	192.168.82.10	1114	204.246.175.112	80	3	GET	cdn.ip.inpwrd.com	/verizon/dna_stories_3_off/2012_q4/1/three_stories_cpi.html?site=ns.i4unews	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	22259	200	OK	-	-	-	(empty)	-	-	-	-	-	F7urVyWbLG8SLChi2	text/html
1356897597.304331	CxW2k64oe41xuhOepl	192.168.82.10	1136	173.194.75.95	80	1	GET	ajax.googleapis.com	/ajax/libs/swfobject/2.2/swfobject.js	http://video.unrulymedia.com/iframe_84873424_28623_flash.html?d=1356911876859	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	10220	200	OK	-	-	-	(empty)	-	-	-	-	-	FNap8A4TwqQGHfu9Q5	text/plain
1356897597.284037	CvWc6A1V3o3yZGYon2	192.168.82.10	1107	174.35.22.157	80	28	GET	cache.daylife.com	/imageserve/05hnb8jfsXeku/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2763	200	OK	-	-	-	(empty)	-	-	-	-	-	FhZaHr4X7uA820udu3	image/jpeg
1356897597.310394	CbziEQ0eREmj3pJL	192.168.82.10	1106	174.35.22.157	80	28	GET	cache.daylife.com	/imageserve/0gl039r5jX4SC/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3071	200	OK	-	-	-	(empty)	-	-	-	-	-	Fy2iap1FW6z27usiP	image/jpeg
1356897597.291562	CuQ0st2Q3c48xeiQWg	192.168.82.10	1055	173.194.43.27	80	5	GET	ad.doubleclick.net	/imp;v1;f;264983340;0-0;0;90591804;1|1;51472946|51439554|1;;cs=w;pc=[TPAS_ID];?http://ad.doubleclick.net/dot.gif?1356911877906	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	-	-
1356897597.34827	CbziEQ0eREmj3pJL	192.168.82.10	1106	174.35.22.157	80	29	GET	cache.daylife.com	/imageserve/0ebecMYgQr6so/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2709	200	OK	-	-	-	(empty)	-	-	-	-	-	FWKBCS3UIv6Tr6Ocyl	image/jpeg
1356897597.334283	CvWc6A1V3o3yZGYon2	192.168.82.10	1107	174.35.22.157	80	29	GET	cache.daylife.com	/imageserve/08cL9pn3ZWfzi/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2355	200	OK	-	-	-	(empty)	-	-	-	-	-	F4dJV812eEhEghc8Ke	image/jpeg
1356897597.348035	CuQ0st2Q3c48xeiQWg	192.168.82.10	1055	173.194.43.27	80	6	GET	ad.doubleclick.net	/dot.gif?1356911877906	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	Fcduc43KUkBNV9uFo4	image/gif
1356897597.404684	CvWc6A1V3o3yZGYon2	192.168.82.10	1107	174.35.22.157	80	30	GET	cache.daylife.com	/imageserve/0eFH2R1fV16Wr/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2678	200	OK	-	-	-	(empty)	-	-	-	-	-	FxqJIP1dAVgoXYtNF6	image/jpeg
1356897597.45667	CsHga53zukG1n0RW5k	192.168.82.10	1133	54.243.97.248	80	2	GET	track.prd.inpwrd.com	/nap/v2/nap-track.php?genre=impression&category=serve&campaign=as1i9pz2oz8u&creative=as1ia066aosb&creativeSize=300x250&sessionID=0a27b55f17054d9f8bf05afa247bc1e0&experienceID=4bf1528d8ea05f722ff1d3caa4f8b020&site=ns.i4unews&c=-384459064&ts=1356911878062	http://cdn.ip.inpwrd.com/verizon/dna_stories_3_off/2012_q4/1/three_stories_cpi.html?site=ns.i4unews	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1356897597.457043	CRE36un8wWigtS6Eh	192.168.82.10	1121	54.243.97.248	80	5	GET	track.prd.inpwrd.com	/nap/v2/nap-track.php?genre=impression&category=view&campaign=as1i9pz2oz8u&creative=as1ia066aosb&creativeSize=300x250&sessionID=0a27b55f17054d9f8bf05afa247bc1e0&experienceID=4bf1528d8ea05f722ff1d3caa4f8b020&site=ns.i4unews&c=1267274743&ts=1356911878062	http://cdn.ip.inpwrd.com/verizon/dna_stories_3_off/2012_q4/1/three_stories_cpi.html?site=ns.i4unews	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1356897597.574394	COxhwj2YOLTDGkj9r4	192.168.82.10	1115	184.28.141.171	80	4	GET	video.unrulymedia.com	/spock/socialvideo_flash_unrulyplayer_spockv17.js	http://video.unrulymedia.com/iframe_84873424_28623_flash.html?d=1356911876859	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	27260	200	OK	-	-	-	(empty)	-	-	-	-	-	F8EI2P2j7dGLUO5NIf	text/plain
1356897597.574608	CxXCu43UbyZy2sURpb	192.168.82.10	1137	198.144.99.188	80	1	GET	i.po.st	/share/script/post-widget.js	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	140295	200	OK	-	-	-	(empty)	-	-	-	-	-	FAbMCQ3gVSTyxrrNk1	text/html
1356897597.571939	CvWc6A1V3o3yZGYon2	192.168.82.10	1107	174.35.22.157	80	31	GET	cache.daylife.com	/imageserve/09myaUO0V14ZW/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2985	200	OK	-	-	-	(empty)	-	-	-	-	-	FnYc4t2INqH9xPdK17	image/jpeg
1356897597.38305	CbziEQ0eREmj3pJL	192.168.82.10	1106	174.35.22.157	80	30	GET	cache.daylife.com	/imageserve/0ap09RVdYsaZe/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2656	200	OK	-	-	-	(empty)	-	-	-	-	-	FGpLFjdduYoczdQXe	image/jpeg
1356897597.569983	CbMQm71Jc9skFn0MVa	192.168.82.10	1109	93.184.216.229	80	3	GET	static2.i4u.com	/sites/default/files/images/content_images/miss-universe-2012-gal.png	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	73253	200	OK	-	-	-	(empty)	-	-	-	-	-	FIb9nt1LyZLQa27Mrh	image/png
1356897597.669304	CmSaHR2AnAgxgvFUYf	192.168.82.10	1126	204.246.175.5	80	2	GET	cdn.files.inpwrd.com	/xml/posts/feed_as1ia03paibs.jsongz	http://cdn.ip.inpwrd.com/verizon/dna_stories_3_off/2012_q4/1/three_stories_cpi.html?site=ns.i4unews	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	6658	200	OK	-	-	-	(empty)	-	-	-	-	-	FsCfMO2uxEM46wea6g	text/plain
1356897597.669776	CsHga53zukG1n0RW5k	192.168.82.10	1133	54.243.97.248	80	3	GET	track.prd.inpwrd.com	/nap/v2/nap-track.php?genre=impression&category=load&campaign=as1i9pz2oz8u&creative=as1ia066aosb&creativeSize=300x250&sessionID=0a27b55f17054d9f8bf05afa247bc1e0&experienceID=4bf1528d8ea05f722ff1d3caa4f8b020&site=ns.i4unews&c=1596458202&ts=1356911878265	http://cdn.ip.inpwrd.com/verizon/dna_stories_3_off/2012_q4/1/three_stories_cpi.html?site=ns.i4unews	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1356897597.629044	CvWc6A1V3o3yZGYon2	192.168.82.10	1107	174.35.22.157	80	32	GET	cache.daylife.com	/imageserve/06aD2lx0JT6zq/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2655	200	OK	-	-	-	(empty)	-	-	-	-	-	FA10XG3RPvqixoP6G2	image/jpeg
1356897597.669549	CbziEQ0eREmj3pJL	192.168.82.10	1106	174.35.22.157	80	31	GET	cache.daylife.com	/imageserve/0aBn3HM3gNdqq/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2453	200	OK	-	-	-	(empty)	-	-	-	-	-	F4uaMIdmUoOgsqyce	image/jpeg
1356897592.578081	CsJBza25Yi456QRK55	192.168.82.10	1063	204.246.175.112	80	2	GET	cdn.ip.netshelter.net	/att/nokia_lumia/2012_q4/1/images/billboard/stories_item_bg.png	http://cdn.ip.netshelter.net/att/nokia_lumia/2012_q4/1/billboard.html?site=ns.i4unews	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1356897597.815185	CofLyz3fx2IADEGWgc	192.168.82.10	1131	204.246.175.177	80	2	GET	cdn.thumbscraper.prd.inpwrd.com	/f49c86121435247a11572a15ba7101fe_65_55_1.jpg	http://cdn.ip.inpwrd.com/verizon/dna_stories_3_off/2012_q4/1/three_stories_cpi.html?site=ns.i4unews	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4373	200	OK	-	-	-	(empty)	-	-	-	-	-	FNLyKD22wDn5jPmcge	image/jpeg
1356897597.815425	CbziEQ0eREmj3pJL	192.168.82.10	1106	174.35.22.157	80	32	GET	cache.daylife.com	/imageserve/09FV5zUccDe6a/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3004	200	OK	-	-	-	(empty)	-	-	-	-	-	FEZOVV3ILOz6h8oz57	image/jpeg
1356897597.8689	CUccCO37GY0UkKhIbl	192.168.82.10	1132	204.246.175.177	80	2	GET	cdn.thumbscraper.prd.inpwrd.com	/f49c86121435247a11572a15ba7101fe_65_55_1.jpg	http://cdn.ip.inpwrd.com/verizon/dna_stories_3_off/2012_q4/1/three_stories_cpi.html?site=ns.i4unews	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4373	200	OK	-	-	-	(empty)	-	-	-	-	-	F1xfZi2tDqTHAW8jgb	image/jpeg
1356897597.814704	CvWc6A1V3o3yZGYon2	192.168.82.10	1107	174.35.22.157	80	33	GET	cache.daylife.com	/imageserve/0e4Mf0S76t1dy/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2386	200	OK	-	-	-	(empty)	-	-	-	-	-	FDY4c44dEll2bCoUka	image/jpeg
1356897597.90359	CWGve7TG17AxhpsP2	192.168.82.10	1114	204.246.175.112	80	4	GET	cdn.ip.inpwrd.com	/verizon/dna_stories_3_off/2012_q4/1/images/three_stories_cpi/share.gif	http://cdn.ip.inpwrd.com/verizon/dna_stories_3_off/2012_q4/1/three_stories_cpi.html?site=ns.i4unews	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	347	200	OK	-	-	-	(empty)	-	-	-	-	-	FCJJ6N1IhPtGruebjj	image/gif
1356897597.870428	CEIurq3kfulnb6mpxd	192.168.82.10	1130	204.246.175.112	80	2	GET	cdn.ip.inpwrd.com	/verizon/dna_stories_3_off/2012_q4/1/images/three_stories_cpi/share.gif	http://cdn.ip.inpwrd.com/verizon/dna_stories_3_off/2012_q4/1/three_stories_cpi.html?site=ns.i4unews	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	347	200	OK	-	-	-	(empty)	-	-	-	-	-	Fl724tGt3kw73jHoi	image/gif
1356897597.901173	CbziEQ0eREmj3pJL	192.168.82.10	1106	174.35.22.157	80	33	GET	cache.daylife.com	/imageserve/02p7fzdfMo0Tm/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2341	200	OK	-	-	-	(empty)	-	-	-	-	-	FM8vQe2Ep8dWwfi5P2	image/jpeg
1356897597.9038	CvWc6A1V3o3yZGYon2	192.168.82.10	1107	174.35.22.157	80	34	GET	cache.daylife.com	/imageserve/0dUR12Z8bA6EM/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2766	200	OK	-	-	-	(empty)	-	-	-	-	-	F4hwlg3kIgGf396Atj	image/jpeg
1356897597.948544	CWGve7TG17AxhpsP2	192.168.82.10	1114	204.246.175.112	80	5	GET	cdn.ip.inpwrd.com	/verizon/dna_stories_3_off/2012_q4/1/images/three_stories_cpi/share.gif	http://cdn.ip.inpwrd.com/verizon/dna_stories_3_off/2012_q4/1/three_stories_cpi.html?site=ns.i4unews	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	347	200	OK	-	-	-	(empty)	-	-	-	-	-	F0DPGg29nCVPAM8Ebb	image/gif
1356897597.977719	CEIurq3kfulnb6mpxd	192.168.82.10	1130	204.246.175.112	80	3	GET	cdn.ip.inpwrd.com	/verizon/dna_stories_3_off/2012_q4/1/images/three_stories_cpi/share.gif	http://cdn.ip.inpwrd.com/verizon/dna_stories_3_off/2012_q4/1/three_stories_cpi.html?site=ns.i4unews	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	347	200	OK	-	-	-	(empty)	-	-	-	-	-	FAsuKWaHnA88oGac6	image/gif
1356897598.044283	CpmAZZ3SZY5Xr5osHl	192.168.82.10	1138	204.246.175.177	80	1	GET	cdn.thumbscraper.prd.inpwrd.com	/61f3846f24bc4e52a787f1a62b0892b6_65_55_1.jpg	http://cdn.ip.inpwrd.com/verizon/dna_stories_3_off/2012_q4/1/three_stories_cpi.html?site=ns.i4unews	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4920	200	OK	-	-	-	(empty)	-	-	-	-	-	Fc7VHG2Q91OM4rgMD8	image/jpeg
1356897598.182127	CJhOiY2n8cWfKxvXyk	192.168.82.10	1139	204.246.175.177	80	1	GET	cdn.thumbscraper.prd.inpwrd.com	/48df5aca05f391d83c3ab858285890fb_65_55_1.jpg	http://cdn.ip.inpwrd.com/verizon/dna_stories_3_off/2012_q4/1/three_stories_cpi.html?site=ns.i4unews	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4741	200	OK	-	-	-	(empty)	-	-	-	-	-	FAjNkc2RLgDYMOeUAe	image/jpeg
