#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-38-40
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1330145973.252698	CkP3dq44ftJIntUBFb	192.168.32.10	1045	173.236.89.200	80	3	GET	www.trekmedia.net	/ifus.htm	http://www.trekmedia.net/cad.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	195	200	OK	-	-	-	(empty)	-	-	-	-	-	FhFS4F1ltZ41NWGyv3	text/html
1330145973.28051	CQu4mpBey9pEy4vkf	192.168.32.10	1058	173.236.89.195	80	3	GET	pasadserver.com	/showBanner.php?size=300x250	http://trekmedia.net/getbanner.php?s=300x250	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	228	200	OK	-	-	-	(empty)	-	-	-	-	-	FuaIe214e8yWxKvwSc	text/html
1330145973.280898	CVoqUI2hLNMR1HMxac	192.168.32.10	1059	173.236.89.195	80	3	GET	pasadserver.com	/showBanner.php?size=300x250	http://trekmedia.net/getbanner.php?s=300x250	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	228	200	OK	-	-	-	(empty)	-	-	-	-	-	FfGl2K1Rbqo01Vo41	text/html
1330145973.284947	CS1DMM27R1sLyrAD5b	192.168.32.10	1036	173.236.89.200	80	5	GET	trekmedia.net	/getbanner.php?s=728x90	http://www.trekmedia.net/cad.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2126	200	OK	-	-	-	(empty)	-	-	-	-	-	Fb5MdGuGXh82kvfKi	text/html
1330145973.286302	CvoTJD4ZXPYFVIfF74	192.168.32.10	1057	173.236.89.195	80	4	GET	zeroadserver.com	/showBannerfinal.php?size=300x250&fraudcheck=88275	http://zeroadserver.com/showBanner.php?size=300x250	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1033	200	OK	-	-	-	(empty)	-	-	-	-	-	FGaXnF3ZSUCJlw5fu2	text/html
1330145973.286649	C2Cnjl2xWLefak03Pi	192.168.32.10	1056	173.236.89.195	80	4	GET	zeroadserver.com	/showBannerfinal.php?size=300x250&fraudcheck=88207	http://zeroadserver.com/showBanner.php?size=300x250	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1033	200	OK	-	-	-	(empty)	-	-	-	-	-	FnSbPp2YSReK07El76	text/html
1330145973.289027	Cl1gF62nI8SNUXWMwi	192.168.32.10	1044	173.236.89.200	80	3	GET	www.trekmedia.net	/mstat.php	http://www.trekmedia.net/cad.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1330145973.289263	CkP3dq44ftJIntUBFb	192.168.32.10	1045	173.236.89.200	80	4	GET	www.trekmedia.net	/mstat.php	http://www.trekmedia.net/cad.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1330145973.271136	C3sYre1MGYATpXnRK7	192.168.32.10	1063	63.141.238.200	80	1	GET	p19.ptp163.com	/sea2.php	http://www.trekmedia.net/cad.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	107	200	OK	-	-	-	(empty)	-	-	-	-	-	Fv4mLn390CNy59TT5c	text/plain
1330145973.284341	CeoC2F4I8uXl6ydFs4	192.168.32.10	1065	184.173.176.130	80	1	GET	www.findhe.com	/	http://www.trekmedia.net/cad.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1375	200	OK	-	-	-	(empty)	-	-	-	-	-	FgWvyO3I43mhgawuqa	text/html
1330145973.29117	CbbBNMTrVDfX8WVkb	192.168.32.10	1069	173.236.89.195	80	1	GET	moisearch.net	/p.php?premium=1	http://www.trekmedia.net/cad.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1330145973.286951	C6hEIL24UHF7Bjsadc	192.168.32.10	1067	173.192.14.153	80	1	GET	target-coupon-codes.com	/cimg.php?cid=4&ref=enekdvemefegdzbvecdveteodzembwdxejeh	http://www.sparkle-hayter.com/ad.php?username=11001	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1426	200	OK	-	-	-	(empty)	-	-	-	-	-	FsZk5h4w4aPxjTEvIj	text/html
1330145973.32412	CS1DMM27R1sLyrAD5b	192.168.32.10	1036	173.236.89.200	80	6	GET	trekmedia.net	/getbanner.php?s=728x90	http://www.trekmedia.net/cad.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2126	200	OK	-	-	-	(empty)	-	-	-	-	-	FX0USw4gRzSDad1Mra	text/html
1330145973.325117	CQu4mpBey9pEy4vkf	192.168.32.10	1058	173.236.89.195	80	4	GET	pasadserver.com	/showBanner.php?size=300x250	http://trekmedia.net/getbanner.php?s=300x250	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	228	200	OK	-	-	-	(empty)	-	-	-	-	-	FCOu441Zxdg9wJT6N3	text/html
1330145973.32535	CVoqUI2hLNMR1HMxac	192.168.32.10	1059	173.236.89.195	80	4	GET	pasadserver.com	/showBanner.php?size=300x250	http://trekmedia.net/getbanner.php?s=300x250	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	228	200	OK	-	-	-	(empty)	-	-	-	-	-	F09aG72Bf5nBnJUfX2	text/html
1330145973.326506	CvoTJD4ZXPYFVIfF74	192.168.32.10	1057	173.236.89.195	80	5	GET	zeroadserver.com	/showBannerfinal.php?size=300x250&fraudcheck=62654	http://zeroadserver.com/showBanner.php?size=300x250	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1033	200	OK	-	-	-	(empty)	-	-	-	-	-	F26Y1RBPtpZ6fsRB6	text/html
1330145973.326821	C2Cnjl2xWLefak03Pi	192.168.32.10	1056	173.236.89.195	80	5	GET	zeroadserver.com	/showBannerfinal.php?size=300x250&fraudcheck=66810	http://zeroadserver.com/showBanner.php?size=300x250	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1033	200	OK	-	-	-	(empty)	-	-	-	-	-	FPDNSD2fbAFCBALarc	text/html
