#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-22-58
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1337207642.605247	CiwC6G3exr3QWqRQX3	192.168.127.10	1102	209.170.75.178	80	1	GET	spd.pointroll.com	/PointRoll/Ads/prWriteCode.js	http://ads.pointroll.com/PortalServe/?pid=1530654G69420111221195727&cid=1559143&pos=h&redir=http://i.w55c.net/cl%3Ft=1%26btid=NEZCNDJBRTQwMDBCQkY4MzBBMkFENjEyNjNGNzBFNzF8R0YwalpmRkxLV3wxMzM3MjA3NTI0ODc4fDF8MEZSOGdSYmVYdHwwUlhNbFQzZlhsfDQxZmZlY2FhLWEzMjItNDViMy1iYTNkLTczMjUwNTQ3YzhlMnw3MTM5MDB8MTkwMDAwfDQwLjB8NTMwMDAwfDEwLjBQ%26ei=GOOGLE_CONTENTNETWORK%26rurl=$CTURL$&dom=http://googleads.g.doubleclick.net&time=3|22:32|-4&r=0.453213382797985&flash=10&server=polRedir	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	42	200	OK	-	-	-	(empty)	-	-	-	-	-	FVSxhd1EE74iwcjRT1	text/plain
1337207642.602885	C0EKOFX0EaK0DjKAa	192.168.127.10	1094	184.28.213.231	80	4	GET	c.betrad.com	/geo/ba.js	http://cdn.w55c.net/i/0Ru1VfA18x_1731415313.html?&rtbhost=rts-rr01.sldc.dataxu.net&btid=MmFjODQwMjEtYWJjOS00ZmViLTliOTktNzYwZWU3YjQzZjlhfEFGYU1KRkNmQU58MTMzNzIwNzUyNDY5NnwxMTYwMTM3MnwwRjVJSndJSEljfDBSdTFWZkExOHh8RVhfLTIwNzQzMjA3MjB8MjMwMTEyN3wwfC4wfDU1MDAwMHwxMC4wUA&ei=ADMELD&wp_exchange=2.09&js=0&ob=1&ccw=SUFCWDMwIzAuMDMwNzE4MjA0fElBQjIwLTE0IzAuMDQyMTIwMDczfElBQjgjMC4wMzgyNzc1NTV8SUFCMjAjMC4w&ci=0CIra0LjCN&s=http%3A%2F%2Fwww.toytowngermany.com%2F&ts=1337207524712&c=US&r=GA&m=524&pc=30313&ct=b1cca87ae82e40c7b29b2c3e67e2cd5a&rnd=5237975338189665&l=ZW58ZW58&v=1&epid=QU04Nzc&esid=QU0yNzYy&euid=NmMyMGU0MjUtY2I4YS00N2RlLTgxYzMtNjA5ZWU5MDhmMTBi	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	40483	200	OK	-	-	-	(empty)	-	-	-	-	-	FwkItVmx1qZGcVR42	text/plain
1337207642.577101	CEH7au34lyXiMqFuZc	192.168.127.10	1100	193.46.63.123	80	1	GET	thelocal.ivwbox.de	/blank.gif	http://www.toytowngermany.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FtnMS13zNe9v0ci7F3	image/gif
1337207642.796395	CeFr0u3GkBWRYxPymj	192.168.127.10	1101	209.170.75.242	80	2	GET	b.scorecardresearch.com	/b?c1=3&c2=6036156&rn=0.4259785772535678&c7=http://ad.doubleclick.net/adi/N5895.158901.DATAXU/B6432157.2;sz=160x600;pc=[TPAS_ID];click=http://i.w55c.net/cl?t=1&btid=MmFjODQwMjEtYWJjOS00ZmViLTliOTktNzYwZWU3YjQzZjlhfEFGYU1KRkNmQU58MTMzNzIwNzUyNDY5NnwxMTYwMTM3MnwwRjVJSndJSEljfDBSdTFWZkExOHh8RVhfLTIwNzQzMjA3MjB8MjMwMTEyN3wwfC4wfDU1MDAwMHwxMC4wUA&ei=ADMELD&rurl=;ord=MmFjODQwMjEtYWJjOS00ZmViLTliOTktNzYwZWU3YjQzZjlhfEFGYU1KRkNmQU58MTMzNzIwNzUyNDY5NnwxMTYwMTM3MnwwRjVJSndJSEljfDBSdTFWZkExOHh8RVhfLTIwNzQz&c3=6432157&c4=47185535&c5=79179536&c6=&c10=&c15=&c16=&c8=Advertisement&c9=http://cdn.w55c.net/i/0Ru1VfA18x_1731415313.html?&rtbhost=rts-rr01.sldc.dataxu.net&btid=MmFjODQwMjEtYWJjOS00ZmViLTliOTktNzYwZWU3YjQzZjlhfEFGYU1KRkNmQU58MTMzNzIwNzUyNDY5NnwxMTYwMTM3MnwwRjVJSndJSEljfDBSdTFWZkExOHh8RVhfLTIwNzQzMjA3MjB8MjMwMTEyN3wwfC4wfDU1MDAwMHwxMC4wUA&ei=ADMELD&wp_exchange=2.09&js=0&ob=1&ccw=SUFCWDMwIzAuMDMwNzE4MjA0fElBQjIwLTE0IzAuMDQyMTIwMDczfElBQjgjMC4wMzgyNzc1NTV8SUFCMjAjMC4w&ci=0CIra0LjCN&s=http%3A%2F%2Fwww.toytowngermany.com%2F&ts&cv=1.8	http://ad.doubleclick.net/adi/N5895.158901.DATAXU/B6432157.2;sz=160x600;pc=[TPAS_ID];click=http://i.w55c.net/cl?t=1&btid=MmFjODQwMjEtYWJjOS00ZmViLTliOTktNzYwZWU3YjQzZjlhfEFGYU1KRkNmQU58MTMzNzIwNzUyNDY5NnwxMTYwMTM3MnwwRjVJSndJSEljfDBSdTFWZkExOHh8RVhfLTIwNzQzMjA3MjB8MjMwMTEyN3wwfC4wfDU1MDAwMHwxMC4wUA&ei=ADMELD&rurl=;ord=MmFjODQwMjEtYWJjOS00ZmViLTliOTktNzYwZWU3YjQzZjlhfEFGYU1KRkNmQU58MTMzNzIwNzUyNDY5NnwxMTYwMTM3MnwwRjVJSndJSEljfDBSdTFWZkExOHh8RVhfLTIwNzQzMjA3MjB8MjMwMTEyN3wwfC4wfDU1MDAwMHwxMC4wUA?	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	-	-
1337207642.808905	CuXNjj4noMMnupE2b1	192.168.127.10	1095	184.28.213.231	80	3	GET	c.betrad.com	/a/n/292/2532.js?r=0.777519792225086	http://cdn.w55c.net/i/0Ru1VfA18x_1731415313.html?&rtbhost=rts-rr01.sldc.dataxu.net&btid=MmFjODQwMjEtYWJjOS00ZmViLTliOTktNzYwZWU3YjQzZjlhfEFGYU1KRkNmQU58MTMzNzIwNzUyNDY5NnwxMTYwMTM3MnwwRjVJSndJSEljfDBSdTFWZkExOHh8RVhfLTIwNzQzMjA3MjB8MjMwMTEyN3wwfC4wfDU1MDAwMHwxMC4wUA&ei=ADMELD&wp_exchange=2.09&js=0&ob=1&ccw=SUFCWDMwIzAuMDMwNzE4MjA0fElBQjIwLTE0IzAuMDQyMTIwMDczfElBQjgjMC4wMzgyNzc1NTV8SUFCMjAjMC4w&ci=0CIra0LjCN&s=http%3A%2F%2Fwww.toytowngermany.com%2F&ts=1337207524712&c=US&r=GA&m=524&pc=30313&ct=b1cca87ae82e40c7b29b2c3e67e2cd5a&rnd=5237975338189665&l=ZW58ZW58&v=1&epid=QU04Nzc&esid=QU0yNzYy&euid=NmMyMGU0MjUtY2I4YS00N2RlLTgxYzMtNjA5ZWU5MDhmMTBi	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1187	200	OK	-	-	-	(empty)	-	-	-	-	-	FXrpM3DeQXATCZhqf	text/plain
1337207642.817185	CP3pwkdSurtpCGN45	192.168.127.10	1087	173.194.37.60	80	2	GET	ad.doubleclick.net	/imp;v1;f;251016574;0-0;0;75573744;1|1;35709464|35727305|1;;cs=i;pc=[TPAS_ID];?http://ad.doubleclick.net/dot.gif?0.453213382797985	http://ads.pointroll.com/PortalServe/?pid=1530654G69420111221195727&cid=1559143&pos=h&redir=http://i.w55c.net/cl%3Ft=1%26btid=NEZCNDJBRTQwMDBCQkY4MzBBMkFENjEyNjNGNzBFNzF8R0YwalpmRkxLV3wxMzM3MjA3NTI0ODc4fDF8MEZSOGdSYmVYdHwwUlhNbFQzZlhsfDQxZmZlY2FhLWEzMjItNDViMy1iYTNkLTczMjUwNTQ3YzhlMnw3MTM5MDB8MTkwMDAwfDQwLjB8NTMwMDAwfDEwLjBQ%26ei=GOOGLE_CONTENTNETWORK%26rurl=$CTURL$&dom=http://googleads.g.doubleclick.net&time=3|22:32|-4&r=0.453213382797985&flash=10&server=polRedir	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	-	-
1337207642.844635	CXI3NkNcDLV6lq4H6	192.168.127.10	1089	72.21.91.19	80	3	GET	cti.w55c.net	/ct/creative_add_on.js?w=160&h=600&pos=top-right&zindex=0&ci=0CZsc5TrMG&ei=GOOGLE_CONTENTNETWORK&ob=1	http://cdn.w55c.net/i/0RXMlT3fXl_432232202.html?&rtbhost=rts-rr11.slsea.dataxu.net&btid=NEZCNDJBRTQwMDBCQkY4MzBBMkFENjEyNjNGNzBFNzF8R0YwalpmRkxLV3wxMzM3MjA3NTI0ODc4fDF8MEZSOGdSYmVYdHwwUlhNbFQzZlhsfDQxZmZlY2FhLWEzMjItNDViMy1iYTNkLTczMjUwNTQ3YzhlMnw3MTM5MDB8MTkwMDAwfDQwLjB8NTMwMDAwfDEwLjBQ&ei=GOOGLE_CONTENTNETWORK&wp_exchange=T7Qq5AALv4MKKtYSY_cOcXAUwdFADDTQaY8veA&js=0&ob=1&ccw=SUFCWDMyIzAuMHxJQUJYMzAjMC4wMzA3MTgyMDR8SUFCMjAtMTQjMC4wNDIxMjAwNzN8SUFCOCMwLjAzODI3NzU1NXxJQUIyMCMwLjA&ci=0CZsc5TrMG&s=http%3A%2F%2Fwww.toytowngermany.com%2F&ts=1337207524902&c=US&r=GA&m=524&rnd=4696646260923971&psid=MTQwNDAwNjc3MQ&l=ZW58fA&v=2&euid=R0VOXy0xMDEzOTgwMzg3	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2384	200	OK	-	-	-	(empty)	-	-	-	-	-	FxA8yzdQE1BHdD8N8	text/plain
1337207642.842454	CeFr0u3GkBWRYxPymj	192.168.127.10	1101	209.170.75.242	80	3	GET	b.scorecardresearch.com	/b2?c1=3&c2=6036156&rn=0.4259785772535678&c7=http://ad.doubleclick.net/adi/N5895.158901.DATAXU/B6432157.2;sz=160x600;pc=[TPAS_ID];click=http://i.w55c.net/cl?t=1&btid=MmFjODQwMjEtYWJjOS00ZmViLTliOTktNzYwZWU3YjQzZjlhfEFGYU1KRkNmQU58MTMzNzIwNzUyNDY5NnwxMTYwMTM3MnwwRjVJSndJSEljfDBSdTFWZkExOHh8RVhfLTIwNzQzMjA3MjB8MjMwMTEyN3wwfC4wfDU1MDAwMHwxMC4wUA&ei=ADMELD&rurl=;ord=MmFjODQwMjEtYWJjOS00ZmViLTliOTktNzYwZWU3YjQzZjlhfEFGYU1KRkNmQU58MTMzNzIwNzUyNDY5NnwxMTYwMTM3MnwwRjVJSndJSEljfDBSdTFWZkExOHh8RVhfLTIwNzQz&c3=6432157&c4=47185535&c5=79179536&c6=&c10=&c15=&c16=&c8=Advertisement&c9=http://cdn.w55c.net/i/0Ru1VfA18x_1731415313.html?&rtbhost=rts-rr01.sldc.dataxu.net&btid=MmFjODQwMjEtYWJjOS00ZmViLTliOTktNzYwZWU3YjQzZjlhfEFGYU1KRkNmQU58MTMzNzIwNzUyNDY5NnwxMTYwMTM3MnwwRjVJSndJSEljfDBSdTFWZkExOHh8RVhfLTIwNzQzMjA3MjB8MjMwMTEyN3wwfC4wfDU1MDAwMHwxMC4wUA&ei=ADMELD&wp_exchange=2.09&js=0&ob=1&ccw=SUFCWDMwIzAuMDMwNzE4MjA0fElBQjIwLTE0IzAuMDQyMTIwMDczfElBQjgjMC4wMzgyNzc1NTV8SUFCMjAjMC4w&ci=0CIra0LjCN&s=http%3A%2F%2Fwww.toytowngermany.com%2F&ts&cv=1.8	http://ad.doubleclick.net/adi/N5895.158901.DATAXU/B6432157.2;sz=160x600;pc=[TPAS_ID];click=http://i.w55c.net/cl?t=1&btid=MmFjODQwMjEtYWJjOS00ZmViLTliOTktNzYwZWU3YjQzZjlhfEFGYU1KRkNmQU58MTMzNzIwNzUyNDY5NnwxMTYwMTM3MnwwRjVJSndJSEljfDBSdTFWZkExOHh8RVhfLTIwNzQzMjA3MjB8MjMwMTEyN3wwfC4wfDU1MDAwMHwxMC4wUA&ei=ADMELD&rurl=;ord=MmFjODQwMjEtYWJjOS00ZmViLTliOTktNzYwZWU3YjQzZjlhfEFGYU1KRkNmQU58MTMzNzIwNzUyNDY5NnwxMTYwMTM3MnwwRjVJSndJSEljfDBSdTFWZkExOHh8RVhfLTIwNzQzMjA3MjB8MjMwMTEyN3wwfC4wfDU1MDAwMHwxMC4wUA?	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	204	No Content	-	-	-	(empty)	-	-	-	-	-	-	-
1337207642.84492	C6ksf8uzHR4CZlxD7	192.168.127.10	1103	167.8.226.9	80	1	GET	ads.pointroll.com	/PortalServe/www.google.com/4bbc2a3cfad7408da0684aae41facdbb	http://ads.pointroll.com/PortalServe/?pid=1530654G69420111221195727&cid=1559143&pos=h&redir=http://i.w55c.net/cl%3Ft=1%26btid=NEZCNDJBRTQwMDBCQkY4MzBBMkFENjEyNjNGNzBFNzF8R0YwalpmRkxLV3wxMzM3MjA3NTI0ODc4fDF8MEZSOGdSYmVYdHwwUlhNbFQzZlhsfDQxZmZlY2FhLWEzMjItNDViMy1iYTNkLTczMjUwNTQ3YzhlMnw3MTM5MDB8MTkwMDAwfDQwLjB8NTMwMDAwfDEwLjBQ%26ei=GOOGLE_CONTENTNETWORK%26rurl=$CTURL$&dom=http://googleads.g.doubleclick.net&time=3|22:32|-4&r=0.453213382797985&flash=10&server=polRedir	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1635	404	Not Found	-	-	-	(empty)	-	-	-	-	-	FI9y3uAYzvr3aWysg	text/html
1337207642.863977	CXI3NkNcDLV6lq4H6	192.168.127.10	1089	72.21.91.19	80	4	GET	cti.w55c.net	/ct/cms-2c.html?ei=GOOGLE_CONTENTNETWORK	http://cdn.w55c.net/i/0RXMlT3fXl_432232202.html?&rtbhost=rts-rr11.slsea.dataxu.net&btid=NEZCNDJBRTQwMDBCQkY4MzBBMkFENjEyNjNGNzBFNzF8R0YwalpmRkxLV3wxMzM3MjA3NTI0ODc4fDF8MEZSOGdSYmVYdHwwUlhNbFQzZlhsfDQxZmZlY2FhLWEzMjItNDViMy1iYTNkLTczMjUwNTQ3YzhlMnw3MTM5MDB8MTkwMDAwfDQwLjB8NTMwMDAwfDEwLjBQ&ei=GOOGLE_CONTENTNETWORK&wp_exchange=T7Qq5AALv4MKKtYSY_cOcXAUwdFADDTQaY8veA&js=0&ob=1&ccw=SUFCWDMyIzAuMHxJQUJYMzAjMC4wMzA3MTgyMDR8SUFCMjAtMTQjMC4wNDIxMjAwNzN8SUFCOCMwLjAzODI3NzU1NXxJQUIyMCMwLjA&ci=0CZsc5TrMG&s=http%3A%2F%2Fwww.toytowngermany.com%2F&ts=1337207524902&c=US&r=GA&m=524&rnd=4696646260923971&psid=MTQwNDAwNjc3MQ&l=ZW58fA&v=2&euid=R0VOXy0xMDEzOTgwMzg3	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3904	200	OK	-	-	-	(empty)	-	-	-	-	-	F4l3za4kJV1iYLbXd	text/html
1337207642.854246	CoY3Z42useopI5BYB7	192.168.127.10	1104	209.170.75.232	80	1	GET	speed.pointroll.com	/PointRoll/Media/banners/trans.gif?PRAd=1559143&PRCID=1559143&PRplcmt=1530654&PRPID=1530654&prPolite=1	http://ads.pointroll.com/PortalServe/?pid=1530654G69420111221195727&cid=1559143&pos=h&redir=http://i.w55c.net/cl%3Ft=1%26btid=NEZCNDJBRTQwMDBCQkY4MzBBMkFENjEyNjNGNzBFNzF8R0YwalpmRkxLV3wxMzM3MjA3NTI0ODc4fDF8MEZSOGdSYmVYdHwwUlhNbFQzZlhsfDQxZmZlY2FhLWEzMjItNDViMy1iYTNkLTczMjUwNTQ3YzhlMnw3MTM5MDB8MTkwMDAwfDQwLjB8NTMwMDAwfDEwLjBQ%26ei=GOOGLE_CONTENTNETWORK%26rurl=$CTURL$&dom=http://googleads.g.doubleclick.net&time=3|22:32|-4&r=0.453213382797985&flash=10&server=polRedir	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	44	200	OK	-	-	-	(empty)	-	-	-	-	-	FJpIxQ1qPMX6hpMa37	image/gif
1337207642.851614	CPCUD83xxwAerVRkF6	192.168.127.10	1086	173.194.37.60	80	2	GET	ad.doubleclick.net	/dot.gif?0.453213382797985	http://ads.pointroll.com/PortalServe/?pid=1530654G69420111221195727&cid=1559143&pos=h&redir=http://i.w55c.net/cl%3Ft=1%26btid=NEZCNDJBRTQwMDBCQkY4MzBBMkFENjEyNjNGNzBFNzF8R0YwalpmRkxLV3wxMzM3MjA3NTI0ODc4fDF8MEZSOGdSYmVYdHwwUlhNbFQzZlhsfDQxZmZlY2FhLWEzMjItNDViMy1iYTNkLTczMjUwNTQ3YzhlMnw3MTM5MDB8MTkwMDAwfDQwLjB8NTMwMDAwfDEwLjBQ%26ei=GOOGLE_CONTENTNETWORK%26rurl=$CTURL$&dom=http://googleads.g.doubleclick.net&time=3|22:32|-4&r=0.453213382797985&flash=10&server=polRedir	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FkZ5Wi1r5q8leLn10g	image/gif
1337207642.861158	C0EKOFX0EaK0DjKAa	192.168.127.10	1094	184.28.213.231	80	5	GET	c.betrad.com	/surly.js?;coid=292;nid=2532;ad_w=160;ad_h=600;position=top-right;ecaid=0CZsc5TrMG	http://cdn.w55c.net/i/0RXMlT3fXl_432232202.html?&rtbhost=rts-rr11.slsea.dataxu.net&btid=NEZCNDJBRTQwMDBCQkY4MzBBMkFENjEyNjNGNzBFNzF8R0YwalpmRkxLV3wxMzM3MjA3NTI0ODc4fDF8MEZSOGdSYmVYdHwwUlhNbFQzZlhsfDQxZmZlY2FhLWEzMjItNDViMy1iYTNkLTczMjUwNTQ3YzhlMnw3MTM5MDB8MTkwMDAwfDQwLjB8NTMwMDAwfDEwLjBQ&ei=GOOGLE_CONTENTNETWORK&wp_exchange=T7Qq5AALv4MKKtYSY_cOcXAUwdFADDTQaY8veA&js=0&ob=1&ccw=SUFCWDMyIzAuMHxJQUJYMzAjMC4wMzA3MTgyMDR8SUFCMjAtMTQjMC4wNDIxMjAwNzN8SUFCOCMwLjAzODI3NzU1NXxJQUIyMCMwLjA&ci=0CZsc5TrMG&s=http%3A%2F%2Fwww.toytowngermany.com%2F&ts=1337207524902&c=US&r=GA&m=524&rnd=4696646260923971&psid=MTQwNDAwNjc3MQ&l=ZW58fA&v=2&euid=R0VOXy0xMDEzOTgwMzg3	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2101	200	OK	-	-	-	(empty)	-	-	-	-	-	Fzk3sk3rFpUl2D7nfi	text/plain
1337207642.854881	CE7ob52uqG8OjYsfZ3	192.168.127.10	1105	209.170.75.232	80	1	GET	speed.pointroll.com	/PointRoll/Media/Banners/Ford/926107/Shell_160x600.swf?PRCampID=43068&PRPubID=dataxu&PRAdSize=160x600&PRFormat=PO&PRAd=1559143&PRCID=1559143&PRplcmt=1530654&PRPID=1530654&prPolite=1&PRImpID=2EC0040090E37AEF030A83C000400101	http://ads.pointroll.com/PortalServe/?pid=1530654G69420111221195727&cid=1559143&pos=h&redir=http://i.w55c.net/cl%3Ft=1%26btid=NEZCNDJBRTQwMD	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	8059	200	OK	-	-	-	(empty)	-	-	-	-	-	F5lCqA1hniqld6ZH79	application/x-shockwave-flash
1337207642.820246	CiwC6G3exr3QWqRQX3	192.168.127.10	1102	209.170.75.178	80	2	GET	spd.pointroll.com	/Platform/PRScript.svc/PRScript?v=133&pos=0&init=1&delay=0&push=0&set=1&bye=1&vis=1	http://ads.pointroll.com/PortalServe/?pid=1530654G69420111221195727&cid=1559143&pos=h&redir=http://i.w55c.net/cl%3Ft=1%26btid=NEZCNDJBRTQwMDBCQkY4MzBBMkFENjEyNjNGNzBFNzF8R0YwalpmRkxLV3wxMzM3MjA3NTI0ODc4fDF8MEZSOGdSYmVYdHwwUlhNbFQzZlhsfDQxZmZlY2FhLWEzMjItNDViMy1iYTNkLTczMjUwNTQ3YzhlMnw3MTM5MDB8MTkwMDAwfDQwLjB8NTMwMDAwfDEwLjBQ%26ei=GOOGLE_CONTENTNETWORK%26rurl=$CTURL$&dom=http://googleads.g.doubleclick.net&time=3|22:32|-4&r=0.453213382797985&flash=10&server=polRedir	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	18440	200	OK	-	-	-	(empty)	-	-	-	-	-	FgtSwe4h5RRvpBPAbc	text/plain
1337207642.840512	C2iCNq2VPjHCfuXnwe	192.168.127.10	1042	27.121.104.59	80	8	GET	www.ukforex.co.uk	/Scripts/jquery.validate.unobtrusive.min.js	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3853	200	OK	-	-	-	(empty)	-	-	-	-	-	Fg2UxN3f8oS5zmkzY7	text/plain
1337207643.119082	CoY3Z42useopI5BYB7	192.168.127.10	1104	209.170.75.232	80	2	GET	speed.pointroll.com	/PointRoll/Media/Panels/Ford/772336/Shell_160x600.swf?PRCampID=43068&PRPubID=dataxu&PRAdSize=160x600&PRFormat=PO	http://www.toytowngermany.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	8059	200	OK	-	-	-	(empty)	-	-	-	-	-	F6TvKO2dpkgo2r1mW6	application/x-shockwave-flash
1337207643.210709	C6dTZ3SbKFPoAMIU7	192.168.127.10	1107	167.8.226.13	80	1	GET	t.pointroll.com	/PointRoll/Track/?q=pi&i=2EC00400-90E3-7AEF-030A-83C000400101&o=-772336&c=0&p=1&u=-772336&r=0.5088127314639936	http://ads.pointroll.com/PortalServe/?pid=1530654G69420111221195727&cid=1559143&pos=h&redir=http://i.w55c.net/cl%3Ft=1%26btid=NEZCNDJBRTQwMDBCQkY4MzBBMkFENjEyNjNGNzBFNzF8R0YwalpmRkxLV3wxMzM3MjA3NTI0ODc4fDF8MEZSOGdSYmVYdHwwUlhNbFQzZlhsfDQxZmZlY2FhLWEzMjItNDViMy1iYTNkLTczMjUwNTQ3YzhlMnw3MTM5MDB8MTkwMDAwfDQwLjB8NTMwMDAwfDEwLjBQ%26ei=GOOGLE_CONTENTNETWORK%26rurl=$CTURL$&dom=http://googleads.g.doubleclick.net&time=3|22:32|-4&r=0.453213382797985&flash=10&server=polRedir	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1	200	OK	-	-	-	(empty)	-	-	-	-	-	Fgfmn121pfcyAZB7U4	application/octet-stream
1337207643.239098	CE7ob52uqG8OjYsfZ3	192.168.127.10	1105	209.170.75.232	80	2	GET	speed.pointroll.com	/PointRoll/Media/Panels/Ford/724167/Controller.swf	http://speed.pointroll.com/PointRoll/Media/Panels/Ford/772336/Shell_160x600.swf?PRCampID=43068&PRPubID=dataxu&PRAdSize=160x600&PRFormat=PO	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	16416	200	OK	-	-	-	(empty)	-	-	-	-	-	FWEWorpUOx06Vbzz3	application/x-shockwave-flash
1337207643.356385	C0EKOFX0EaK0DjKAa	192.168.127.10	1094	184.28.213.231	80	6	GET	c.betrad.com	/icon/ci.png	http://cdn.w55c.net/i/0Ru1VfA18x_1731415313.html?&rtbhost=rts-rr01.sldc.dataxu.net&btid=MmFjODQwMjEtYWJjOS00ZmViLTliOTktNzYwZWU3YjQzZjlhfEFGYU1KRkNmQU58MTMzNzIwNzUyNDY5NnwxMTYwMTM3MnwwRjVJSndJSEljfDBSdTFWZkExOHh8RVhfLTIwNzQzMjA3MjB8MjMwMTEyN3wwfC4wfDU1MDAwMHwxMC4wUA&ei=ADMELD&wp_exchange=2.09&js=0&ob=1&ccw=SUFCWDMwIzAuMDMwNzE4MjA0fElBQjIwLTE0IzAuMDQyMTIwMDczfElBQjgjMC4wMzgyNzc1NTV8SUFCMjAjMC4w&ci=0CIra0LjCN&s=http%3A%2F%2Fwww.toytowngermany.com%2F&ts=1337207524712&c=US&r=GA&m=524&pc=30313&ct=b1cca87ae82e40c7b29b2c3e67e2cd5a&rnd=5237975338189665&l=ZW58ZW58&v=1&epid=QU04Nzc&esid=QU0yNzYy&euid=NmMyMGU0MjUtY2I4YS00N2RlLTgxYzMtNjA5ZWU5MDhmMTBi	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1525	200	OK	-	-	-	(empty)	-	-	-	-	-	FpzPiq2WvNGJXYbFMg	image/png
1337207643.355594	CuXNjj4noMMnupE2b1	192.168.127.10	1095	184.28.213.231	80	4	GET	c.betrad.com	/icon/box_19_top-right.png	http://cdn.w55c.net/i/0Ru1VfA18x_1731415313.html?&rtbhost=rts-rr01.sldc.dataxu.net&btid=MmFjODQwMjEtYWJjOS00ZmViLTliOTktNzYwZWU3YjQzZjlhfEFGYU1KRkNmQU58MTMzNzIwNzUyNDY5NnwxMTYwMTM3MnwwRjVJSndJSEljfDBSdTFWZkExOHh8RVhfLTIwNzQzMjA3MjB8MjMwMTEyN3wwfC4wfDU1MDAwMHwxMC4wUA&ei=ADMELD&wp_exchange=2.09&js=0&ob=1&ccw=SUFCWDMwIzAuMDMwNzE4MjA0fElBQjIwLTE0IzAuMDQyMTIwMDczfElBQjgjMC4wMzgyNzc1NTV8SUFCMjAjMC4w&ci=0CIra0LjCN&s=http%3A%2F%2Fwww.toytowngermany.com%2F&ts=1337207524712&c=US&r=GA&m=524&pc=30313&ct=b1cca87ae82e40c7b29b2c3e67e2cd5a&rnd=5237975338189665&l=ZW58ZW58&v=1&epid=QU04Nzc&esid=QU0yNzYy&euid=NmMyMGU0MjUtY2I4YS00N2RlLTgxYzMtNjA5ZWU5MDhmMTBi	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1031	200	OK	-	-	-	(empty)	-	-	-	-	-	FNVJi53st8yqkSu9zc	image/png
